graph_type,num_nodes,num_edges,exact_vc_size,dg_size,dg_ratio,ctqw_ratio,approx2_ratio,fastvc_ratio,sa_ratio
BA,77,76,27,27,1.0,1.0,1.7777777777777777,1.0,1.0
BA,77,76,22,22,1.0,1.0,1.5454545454545454,1.0,1.0
BA,77,76,21,21,1.0,1.0,1.619047619047619,1.0,1.0
BA,77,76,23,23,1.0,1.0,1.6521739130434783,1.0,1.0
BA,77,150,34,34,1.0,1.0,1.4705882352941178,1.0294117647058822,1.0
BA,77,150,37,37,1.0,1.0,1.5135135135135136,1.054054054054054,1.027027027027027
BA,77,150,32,34,1.0625,1.0,1.4375,1.03125,1.03125
BA,77,150,34,34,1.0,1.0,1.3529411764705883,1.0,1.0
BA,77,150,31,31,1.0,1.0,1.2903225806451613,1.0,1.032258064516129
BA,77,150,34,35,1.0294117647058822,1.0588235294117647,1.588235294117647,1.0588235294117647,1.0588235294117647
BA,77,150,36,36,1.0,1.0,1.5555555555555556,1.0,1.0277777777777777
BA,77,150,34,35,1.0294117647058822,1.0,1.4705882352941178,1.0294117647058822,1.0294117647058822
BA,77,150,34,36,1.0588235294117647,1.0,1.6470588235294117,1.088235294117647,1.0294117647058822
BA,77,150,33,33,1.0,1.0,1.4545454545454546,1.0,1.0
BA,77,222,38,39,1.0263157894736843,1.0263157894736843,1.4210526315789473,1.0263157894736843,1.0526315789473684
BA,77,222,41,42,1.024390243902439,1.0,1.2682926829268293,1.024390243902439,1.0
BA,77,222,40,41,1.025,1.05,1.45,1.0,1.05
BA,77,222,42,42,1.0,1.0,1.380952380952381,1.0952380952380953,1.0238095238095237
BA,77,222,42,44,1.0476190476190477,1.0238095238095237,1.380952380952381,1.0476190476190477,1.0
BA,77,222,42,44,1.0476190476190477,1.0714285714285714,1.4285714285714286,1.0476190476190477,1.0238095238095237
BA,77,222,41,41,1.0,1.024390243902439,1.4634146341463414,1.048780487804878,1.024390243902439
BA,77,222,40,41,1.025,1.025,1.4,1.075,1.025
BA,77,222,40,41,1.025,1.0,1.45,1.05,1.075
BA,77,222,36,36,1.0,1.0277777777777777,1.5555555555555556,1.0833333333333333,1.0
BA,77,360,48,50,1.0416666666666667,1.0,1.25,1.0208333333333333,1.0208333333333333
BA,77,360,46,49,1.065217391304348,1.0217391304347827,1.434782608695652,1.1304347826086956,1.0217391304347827
BA,77,360,45,45,1.0,1.0222222222222221,1.4222222222222223,1.0,1.0888888888888888
BA,77,360,47,49,1.0425531914893618,1.0,1.446808510638298,1.148936170212766,1.0425531914893618
BA,77,360,47,48,1.0212765957446808,1.0212765957446808,1.2765957446808511,1.0212765957446808,1.0638297872340425
BA,77,360,46,48,1.0434782608695652,1.065217391304348,1.3043478260869565,1.065217391304348,1.0
BA,77,360,50,51,1.02,1.02,1.28,1.04,1.04
BA,77,360,46,47,1.0217391304347827,1.0217391304347827,1.391304347826087,1.065217391304348,1.0217391304347827
BA,77,360,46,46,1.0,1.0217391304347827,1.3478260869565217,1.065217391304348,1.0217391304347827
BA,77,360,46,47,1.0217391304347827,1.0217391304347827,1.3043478260869565,1.0217391304347827,1.0217391304347827
BA,77,670,57,61,1.0701754385964912,1.0175438596491229,1.1929824561403508,1.0701754385964912,1.0526315789473684
BA,77,670,55,58,1.0545454545454545,1.018181818181818,1.2727272727272727,1.0909090909090908,1.0545454545454545
BA,77,670,56,57,1.0178571428571428,1.0178571428571428,1.25,1.0535714285714286,1.0357142857142858
BA,77,670,57,59,1.0350877192982457,1.0175438596491229,1.2280701754385965,1.0526315789473684,1.0350877192982457
BA,77,670,57,59,1.0350877192982457,1.0350877192982457,1.1929824561403508,1.0350877192982457,1.0350877192982457
BA,77,670,56,58,1.0357142857142858,1.0535714285714286,1.2142857142857142,1.0535714285714286,1.0357142857142858
BA,77,670,56,58,1.0357142857142858,1.0535714285714286,1.2857142857142858,1.0892857142857142,1.0714285714285714
BA,77,670,58,59,1.0172413793103448,1.0344827586206897,1.1724137931034482,1.0517241379310345,1.0344827586206897
BA,77,670,56,59,1.0535714285714286,1.0535714285714286,1.25,1.0357142857142858,1.0357142857142858
BA,77,670,57,58,1.0175438596491229,1.0175438596491229,1.2280701754385965,1.105263157894737,1.0175438596491229
BA,77,930,60,63,1.05,1.0333333333333334,1.1666666666666667,1.0666666666666667,1.0333333333333334
BA,77,930,60,64,1.0666666666666667,1.0333333333333334,1.2,1.05,1.0833333333333333
BA,77,930,59,60,1.0169491525423728,1.0508474576271187,1.2542372881355932,1.0677966101694916,1.0338983050847457
BA,77,930,60,64,1.0666666666666667,1.05,1.2,1.1,1.0333333333333334
BA,77,930,59,63,1.0677966101694916,1.0169491525423728,1.1864406779661016,1.0677966101694916,1.0338983050847457
BA,77,930,61,63,1.0327868852459017,1.0163934426229508,1.180327868852459,1.0655737704918034,1.0327868852459017
BA,77,930,59,62,1.0508474576271187,1.0677966101694916,1.2542372881355932,1.0847457627118644,1.0508474576271187
BA,77,930,60,62,1.0333333333333334,1.0,1.2,1.05,1.0166666666666666
BA,77,930,60,62,1.0333333333333334,1.0166666666666666,1.2333333333333334,1.05,1.05
BA,77,930,59,59,1.0,1.0508474576271187,1.2203389830508475,1.0677966101694916,1.0338983050847457
BA,77,1140,57,64,1.1228070175438596,1.0,1.2982456140350878,1.105263157894737,1.087719298245614
BA,77,1140,57,59,1.0350877192982457,1.0,1.2982456140350878,1.2280701754385965,1.105263157894737
BA,77,1140,57,58,1.0175438596491229,1.0,1.2982456140350878,1.105263157894737,1.1578947368421053
BA,77,1140,57,62,1.087719298245614,1.0,1.3333333333333333,1.087719298245614,1.0701754385964912
BA,77,1140,56,56,1.0,1.0,1.2857142857142858,1.125,1.0357142857142858
BA,77,1140,57,58,1.0175438596491229,1.0175438596491229,1.3333333333333333,1.0526315789473684,1.0350877192982457
BA,77,1140,57,59,1.0350877192982457,1.0,1.3333333333333333,1.0701754385964912,1.0526315789473684
BA,77,1140,57,64,1.1228070175438596,1.0,1.3333333333333333,1.2456140350877194,1.1228070175438596
BA,77,1140,57,62,1.087719298245614,1.0,1.263157894736842,1.1228070175438596,1.105263157894737
BA,77,1140,57,59,1.0350877192982457,1.0,1.3333333333333333,1.2280701754385965,1.0526315789473684
BA,78,77,25,25,1.0,1.0,1.84,1.0,1.0
BA,78,77,21,21,1.0,1.0,1.7142857142857142,1.0,1.0
BA,78,77,27,27,1.0,1.0,1.7037037037037037,1.0,1.0
BA,78,77,22,22,1.0,1.0,1.8181818181818181,1.0,1.0
BA,78,77,26,26,1.0,1.0,1.4615384615384615,1.0,1.0
BA,78,77,23,24,1.0434782608695652,1.0,1.565217391304348,1.0,1.0
BA,78,77,27,27,1.0,1.0,1.7777777777777777,1.0,1.0
BA,78,77,22,22,1.0,1.0,1.5454545454545454,1.0,1.0
BA,78,77,21,21,1.0,1.0,1.619047619047619,1.0,1.0
BA,78,77,24,24,1.0,1.0,1.5833333333333333,1.0,1.0
BA,78,152,34,34,1.0,1.0,1.4705882352941178,1.0294117647058822,1.0294117647058822
BA,78,152,37,37,1.0,1.0,1.5135135135135136,1.054054054054054,1.027027027027027
BA,78,152,33,35,1.0606060606060606,1.0,1.4545454545454546,1.0303030303030303,1.0
BA,78,152,35,35,1.0,1.0,1.3714285714285714,1.0,1.0
BA,78,152,32,32,1.0,1.0,1.3125,1.0,1.03125
BA,78,152,35,36,1.0285714285714285,1.0571428571428572,1.542857142857143,1.0571428571428572,1.0285714285714285
BA,78,152,36,36,1.0,1.0,1.5555555555555556,1.0,1.0277777777777777
BA,78,152,35,36,1.0285714285714285,1.0,1.4285714285714286,1.0,1.0285714285714285
BA,78,152,35,37,1.0571428571428572,1.0,1.6571428571428573,1.0857142857142856,1.0285714285714285
BA,78,152,34,34,1.0,1.0,1.4705882352941178,1.0,1.0
BA,78,225,38,39,1.0263157894736843,1.0263157894736843,1.4210526315789473,1.0263157894736843,1.0526315789473684
BA,78,225,41,42,1.024390243902439,1.0,1.2682926829268293,1.024390243902439,1.0
BA,78,225,40,42,1.05,1.0,1.5,1.025,1.0
BA,78,225,42,42,1.0,1.0,1.380952380952381,1.0952380952380953,1.0238095238095237
BA,78,225,42,44,1.0476190476190477,1.0238095238095237,1.380952380952381,1.0238095238095237,1.0714285714285714
BA,78,225,43,45,1.0465116279069768,1.0465116279069768,1.3953488372093024,1.0232558139534884,1.0232558139534884
BA,78,225,41,42,1.024390243902439,1.024390243902439,1.4634146341463414,1.048780487804878,1.048780487804878
BA,78,225,40,40,1.0,1.025,1.45,1.1,1.075
BA,78,225,41,41,1.0,1.0,1.4634146341463414,1.048780487804878,1.024390243902439
BA,78,225,37,37,1.0,1.027027027027027,1.5675675675675675,1.0810810810810811,1.0
BA,78,365,49,51,1.0408163265306123,1.0204081632653061,1.2653061224489797,1.0408163265306123,1.0408163265306123
BA,78,365,47,50,1.0638297872340425,1.0212765957446808,1.446808510638298,1.1702127659574468,1.0638297872340425
BA,78,365,46,47,1.0217391304347827,1.0217391304347827,1.434782608695652,1.065217391304348,1.0869565217391304
BA,78,365,48,50,1.0416666666666667,1.0,1.4583333333333333,1.1458333333333333,1.0416666666666667
BA,78,365,48,49,1.0208333333333333,1.0208333333333333,1.25,1.0208333333333333,1.0625
BA,78,365,47,49,1.0425531914893618,1.0212765957446808,1.3191489361702127,1.0638297872340425,1.0212765957446808
BA,78,365,51,52,1.0196078431372548,1.0196078431372548,1.2549019607843137,1.0392156862745099,1.0196078431372548
BA,78,365,47,48,1.0212765957446808,1.0,1.3617021276595744,1.0425531914893618,1.0212765957446808
BA,78,365,46,46,1.0,1.0217391304347827,1.3478260869565217,1.0869565217391304,1.0434782608695652
BA,78,365,47,47,1.0,1.0212765957446808,1.3191489361702127,1.0212765957446808,1.0425531914893618
BA,78,680,57,61,1.0701754385964912,1.0350877192982457,1.2280701754385965,1.0701754385964912,1.0701754385964912
BA,78,680,56,60,1.0714285714285714,1.0357142857142858,1.25,1.0714285714285714,1.0714285714285714
BA,78,680,57,58,1.0175438596491229,1.0,1.2280701754385965,1.0350877192982457,1.0
BA,78,680,57,60,1.0526315789473684,1.0526315789473684,1.2280701754385965,1.0526315789473684,1.0350877192982457
BA,78,680,58,60,1.0344827586206897,1.0517241379310345,1.206896551724138,1.0344827586206897,1.0172413793103448
BA,78,680,57,59,1.0350877192982457,1.0,1.1929824561403508,1.0350877192982457,1.0175438596491229
BA,78,680,57,60,1.0526315789473684,1.0175438596491229,1.263157894736842,1.087719298245614,1.0526315789473684
BA,78,680,58,60,1.0344827586206897,1.0517241379310345,1.1724137931034482,1.0517241379310345,1.0344827586206897
BA,78,680,56,58,1.0357142857142858,1.0535714285714286,1.25,1.0357142857142858,1.0357142857142858
BA,78,680,58,59,1.0172413793103448,1.0172413793103448,1.2413793103448276,1.0862068965517242,1.0344827586206897
BA,78,945,61,63,1.0327868852459017,1.0327868852459017,1.1475409836065573,1.0491803278688525,1.0491803278688525
BA,78,945,61,65,1.0655737704918034,1.0163934426229508,1.180327868852459,1.0491803278688525,1.0491803278688525
BA,78,945,60,63,1.05,1.05,1.2333333333333334,1.05,1.0333333333333334
BA,78,945,60,64,1.0666666666666667,1.05,1.2,1.1,1.0833333333333333
BA,78,945,60,64,1.0666666666666667,1.0166666666666666,1.2,1.0833333333333333,1.05
BA,78,945,62,63,1.0161290322580645,1.0161290322580645,1.1935483870967742,1.064516129032258,1.0161290322580645
BA,78,945,60,62,1.0333333333333334,1.0,1.2333333333333334,1.0666666666666667,1.0666666666666667
BA,78,945,60,63,1.05,1.0333333333333334,1.2333333333333334,1.0666666666666667,1.0666666666666667
BA,78,945,60,63,1.05,1.0166666666666666,1.2333333333333334,1.05,1.05
BA,78,945,59,59,1.0,1.0508474576271187,1.2542372881355932,1.11864406779661,1.0508474576271187
BA,78,1160,58,62,1.0689655172413792,1.0,1.2758620689655173,1.1551724137931034,1.1206896551724137
BA,78,1160,58,60,1.0344827586206897,1.0,1.3103448275862069,1.206896551724138,1.0689655172413792
BA,78,1160,58,59,1.0172413793103448,1.0,1.3103448275862069,1.1206896551724137,1.1379310344827587
BA,78,1160,58,64,1.103448275862069,1.0,1.3103448275862069,1.1206896551724137,1.1379310344827587
BA,78,1160,57,57,1.0,1.0,1.2982456140350878,1.087719298245614,1.0526315789473684
BA,78,1160,58,59,1.0172413793103448,1.0,1.3103448275862069,1.103448275862069,1.103448275862069
BA,78,1160,58,60,1.0344827586206897,1.0,1.3103448275862069,1.1206896551724137,1.103448275862069
BA,78,1160,58,65,1.1206896551724137,1.0,1.3103448275862069,1.0517241379310345,1.103448275862069
BA,78,1160,58,61,1.0517241379310345,1.0,1.2758620689655173,1.1206896551724137,1.1379310344827587
BA,78,1160,58,61,1.0517241379310345,1.0,1.3103448275862069,1.0517241379310345,1.0517241379310345
BA,79,78,25,25,1.0,1.0,1.84,1.0,1.0
BA,79,78,21,21,1.0,1.0,1.7142857142857142,1.0,1.0
BA,79,78,27,27,1.0,1.0,1.7037037037037037,1.0,1.0
BA,79,78,22,22,1.0,1.0,1.8181818181818181,1.0,1.0
BA,79,78,26,26,1.0,1.0,1.4615384615384615,1.0,1.0
BA,79,78,24,25,1.0416666666666667,1.0,1.5833333333333333,1.0,1.0
BA,79,78,27,27,1.0,1.0,1.7777777777777777,1.0,1.0
BA,79,78,22,22,1.0,1.0,1.5454545454545454,1.0,1.0
BA,79,78,21,21,1.0,1.0,1.619047619047619,1.0,1.0
BA,79,78,24,24,1.0,1.0,1.5833333333333333,1.0,1.0
BA,79,154,35,35,1.0,1.0,1.4857142857142858,1.0285714285714285,1.0571428571428572
BA,79,154,38,38,1.0,1.0,1.4736842105263157,1.0263157894736843,1.0263157894736843
BA,79,154,34,36,1.0588235294117647,1.0,1.4705882352941178,1.0294117647058822,1.0294117647058822
BA,79,154,35,35,1.0,1.0,1.3714285714285714,1.0,1.0
BA,79,154,33,33,1.0,1.0,1.3333333333333333,1.0,1.0606060606060606
BA,79,154,36,38,1.0555555555555556,1.0555555555555556,1.5555555555555556,1.0555555555555556,1.0833333333333333
BA,79,154,37,37,1.0,1.0,1.5675675675675675,1.0,1.027027027027027
BA,79,154,35,36,1.0285714285714285,1.0,1.4285714285714286,1.0,1.0285714285714285
BA,79,154,35,37,1.0571428571428572,1.0,1.6571428571428573,1.0857142857142856,1.0285714285714285
BA,79,154,35,35,1.0,1.0,1.4857142857142858,1.0,1.0
BA,79,228,39,40,1.0256410256410255,1.0256410256410255,1.435897435897436,1.0256410256410255,1.0512820512820513
BA,79,228,41,42,1.024390243902439,1.0,1.2682926829268293,1.024390243902439,1.0
BA,79,228,41,43,1.048780487804878,1.0,1.5121951219512195,1.024390243902439,1.0
BA,79,228,42,43,1.0238095238095237,1.0238095238095237,1.4285714285714286,1.119047619047619,1.0238095238095237
BA,79,228,42,45,1.0714285714285714,1.0476190476190477,1.380952380952381,1.0476190476190477,1.0238095238095237
BA,79,228,44,45,1.0227272727272727,1.0454545454545454,1.4090909090909092,1.0227272727272727,1.0454545454545454
BA,79,228,42,43,1.0238095238095237,1.0,1.4285714285714286,1.0238095238095237,1.0238095238095237
BA,79,228,41,41,1.0,1.024390243902439,1.4634146341463414,1.1219512195121952,1.0731707317073171
BA,79,228,41,42,1.024390243902439,1.0,1.4634146341463414,1.048780487804878,1.0
BA,79,228,38,38,1.0,1.0263157894736843,1.5789473684210527,1.0789473684210527,1.0
BA,79,370,49,51,1.0408163265306123,1.0204081632653061,1.2653061224489797,1.0204081632653061,1.0408163265306123
BA,79,370,48,51,1.0625,1.0208333333333333,1.4583333333333333,1.1666666666666667,1.0625
BA,79,370,46,47,1.0217391304347827,1.0217391304347827,1.434782608695652,1.065217391304348,1.1304347826086956
BA,79,370,48,51,1.0625,1.0,1.4583333333333333,1.1458333333333333,1.0416666666666667
BA,79,370,48,50,1.0416666666666667,1.0208333333333333,1.2916666666666667,1.0416666666666667,1.0625
BA,79,370,48,50,1.0416666666666667,1.0,1.3333333333333333,1.0625,1.0208333333333333
BA,79,370,51,53,1.0392156862745099,1.0392156862745099,1.2549019607843137,1.0392156862745099,1.0392156862745099
BA,79,370,48,49,1.0208333333333333,1.0,1.3333333333333333,1.0416666666666667,1.0208333333333333
BA,79,370,47,49,1.0425531914893618,1.0212765957446808,1.3617021276595744,1.0851063829787233,1.0638297872340425
BA,79,370,47,48,1.0212765957446808,1.0212765957446808,1.3191489361702127,1.0212765957446808,1.0
BA,79,690,58,62,1.0689655172413792,1.0172413793103448,1.206896551724138,1.0689655172413792,1.0862068965517242
BA,79,690,57,60,1.0526315789473684,1.0350877192982457,1.263157894736842,1.0701754385964912,1.0350877192982457
BA,79,690,58,59,1.0172413793103448,1.0172413793103448,1.206896551724138,1.0344827586206897,1.0172413793103448
BA,79,690,58,60,1.0344827586206897,1.0517241379310345,1.206896551724138,1.0689655172413792,1.0172413793103448
BA,79,690,59,61,1.0338983050847457,1.0338983050847457,1.2203389830508475,1.0847457627118644,1.0508474576271187
BA,79,690,57,59,1.0350877192982457,1.0350877192982457,1.1929824561403508,1.0350877192982457,1.0350877192982457
BA,79,690,58,60,1.0344827586206897,1.0517241379310345,1.2413793103448276,1.0862068965517242,1.0517241379310345
BA,79,690,59,60,1.0169491525423728,1.0508474576271187,1.152542372881356,1.0338983050847457,1.0338983050847457
BA,79,690,56,60,1.0714285714285714,1.0357142857142858,1.25,1.0357142857142858,1.0357142857142858
BA,79,690,59,60,1.0169491525423728,1.0338983050847457,1.2542372881355932,1.0847457627118644,1.0338983050847457
BA,79,960,62,64,1.032258064516129,1.0161290322580645,1.1612903225806452,1.032258064516129,1.032258064516129
BA,79,960,62,65,1.0483870967741935,1.032258064516129,1.1612903225806452,1.0806451612903225,1.032258064516129
BA,79,960,61,62,1.0163934426229508,1.0327868852459017,1.2459016393442623,1.0491803278688525,1.0163934426229508
BA,79,960,61,64,1.0491803278688525,1.0655737704918034,1.2131147540983607,1.0819672131147542,1.0491803278688525
BA,79,960,61,65,1.0655737704918034,1.0163934426229508,1.2131147540983607,1.0819672131147542,1.0655737704918034
BA,79,960,62,64,1.032258064516129,1.032258064516129,1.2258064516129032,1.0806451612903225,1.032258064516129
BA,79,960,61,62,1.0163934426229508,1.0163934426229508,1.2131147540983607,1.0655737704918034,1.0491803278688525
BA,79,960,61,61,1.0,1.0327868852459017,1.2131147540983607,1.0163934426229508,1.0327868852459017
BA,79,960,61,64,1.0491803278688525,1.0163934426229508,1.2131147540983607,1.0491803278688525,1.0327868852459017
BA,79,960,60,60,1.0,1.05,1.2333333333333334,1.0666666666666667,1.0666666666666667
BA,79,1180,59,63,1.0677966101694916,1.0,1.2881355932203389,1.1016949152542372,1.1355932203389831
BA,79,1180,59,63,1.0677966101694916,1.0,1.2881355932203389,1.0338983050847457,1.0847457627118644
BA,79,1180,59,60,1.0169491525423728,1.0,1.2881355932203389,1.11864406779661,1.1016949152542372
BA,79,1180,59,65,1.1016949152542372,1.0,1.3220338983050848,1.0847457627118644,1.11864406779661
BA,79,1180,58,58,1.0,1.0,1.3103448275862069,1.0689655172413792,1.0689655172413792
BA,79,1180,59,60,1.0169491525423728,1.0,1.3220338983050848,1.0508474576271187,1.0847457627118644
BA,79,1180,59,61,1.0338983050847457,1.0169491525423728,1.3220338983050848,1.0677966101694916,1.11864406779661
BA,79,1180,59,65,1.1016949152542372,1.0,1.2881355932203389,1.1016949152542372,1.0847457627118644
BA,79,1180,59,62,1.0508474576271187,1.0,1.2881355932203389,1.1864406779661016,1.11864406779661
BA,79,1180,58,60,1.0344827586206897,1.0,1.3103448275862069,1.0517241379310345,1.1206896551724137
BA,80,79,25,25,1.0,1.0,1.84,1.0,1.0
BA,80,79,22,22,1.0,1.0,1.7272727272727273,1.0,1.0
BA,80,79,27,27,1.0,1.0,1.7037037037037037,1.0,1.0
BA,80,79,22,22,1.0,1.0,1.8181818181818181,1.0,1.0
BA,80,79,27,27,1.0,1.0,1.4814814814814814,1.0,1.0
BA,80,79,24,25,1.0416666666666667,1.0,1.5833333333333333,1.0,1.0
BA,80,79,27,27,1.0,1.0,1.7777777777777777,1.0,1.0
BA,80,79,22,22,1.0,1.0,1.5454545454545454,1.0,1.0
BA,80,79,21,21,1.0,1.0,1.619047619047619,1.0,1.0
BA,80,79,25,25,1.0,1.0,1.6,1.0,1.0
BA,80,156,35,35,1.0,1.0,1.4857142857142858,1.0285714285714285,1.0
BA,80,156,39,39,1.0,1.0,1.435897435897436,1.0,1.0256410256410255
BA,80,156,35,37,1.0571428571428572,1.0,1.4857142857142858,1.0285714285714285,1.0285714285714285
BA,80,156,35,35,1.0,1.0,1.3714285714285714,1.0,1.0
BA,80,156,33,33,1.0,1.0,1.3333333333333333,1.0,1.0303030303030303
BA,80,156,36,38,1.0555555555555556,1.0555555555555556,1.5555555555555556,1.0555555555555556,1.0833333333333333
BA,80,156,37,38,1.027027027027027,1.027027027027027,1.5675675675675675,1.027027027027027,1.027027027027027
BA,80,156,36,37,1.0277777777777777,1.0,1.3888888888888888,1.0,1.0
BA,80,156,36,37,1.0277777777777777,1.0,1.6111111111111112,1.0833333333333333,1.0277777777777777
BA,80,156,35,35,1.0,1.0,1.4857142857142858,1.0,1.0
BA,80,231,39,40,1.0256410256410255,1.0256410256410255,1.435897435897436,1.0256410256410255,1.0256410256410255
BA,80,231,42,43,1.0238095238095237,1.0,1.2380952380952381,1.0,1.0
BA,80,231,42,43,1.0238095238095237,1.0,1.5238095238095237,1.0476190476190477,1.0238095238095237
BA,80,231,42,43,1.0238095238095237,1.0238095238095237,1.4285714285714286,1.119047619047619,1.0714285714285714
BA,80,231,42,45,1.0714285714285714,1.0476190476190477,1.380952380952381,1.0476190476190477,1.0476190476190477
BA,80,231,45,46,1.0222222222222221,1.0444444444444445,1.4222222222222223,1.0,1.0222222222222221
BA,80,231,42,43,1.0238095238095237,1.0,1.4285714285714286,1.0238095238095237,1.0476190476190477
BA,80,231,41,41,1.0,1.024390243902439,1.4634146341463414,1.1219512195121952,1.0731707317073171
BA,80,231,42,43,1.0238095238095237,1.0,1.4285714285714286,1.0476190476190477,1.0
BA,80,231,39,39,1.0,1.0256410256410255,1.5897435897435896,1.0769230769230769,1.0
BA,80,375,50,51,1.02,1.0,1.24,1.0,1.02
BA,80,375,49,51,1.0408163265306123,1.0204081632653061,1.4285714285714286,1.1224489795918366,1.0408163265306123
BA,80,375,47,48,1.0212765957446808,1.0425531914893618,1.446808510638298,1.0851063829787233,1.0425531914893618
BA,80,375,48,51,1.0625,1.0208333333333333,1.4583333333333333,1.1458333333333333,1.0416666666666667
BA,80,375,48,50,1.0416666666666667,1.0208333333333333,1.2916666666666667,1.0416666666666667,1.0416666666666667
BA,80,375,49,51,1.0408163265306123,1.0,1.346938775510204,1.0612244897959184,1.0204081632653061
BA,80,375,51,54,1.0588235294117647,1.0392156862745099,1.2549019607843137,1.0392156862745099,1.0784313725490196
BA,80,375,49,50,1.0204081632653061,1.0,1.3061224489795917,1.0408163265306123,1.0408163265306123
BA,80,375,47,50,1.0638297872340425,1.0425531914893618,1.3617021276595744,1.1063829787234043,1.0425531914893618
BA,80,375,48,49,1.0208333333333333,1.0208333333333333,1.3333333333333333,1.0208333333333333,1.0416666666666667
BA,80,700,59,64,1.0847457627118644,1.0338983050847457,1.2203389830508475,1.0677966101694916,1.0677966101694916
BA,80,700,58,59,1.0172413793103448,1.0517241379310345,1.2413793103448276,1.0517241379310345,1.0172413793103448
BA,80,700,59,60,1.0169491525423728,1.0338983050847457,1.2203389830508475,1.0338983050847457,1.0169491525423728
BA,80,700,59,60,1.0169491525423728,1.0508474576271187,1.1864406779661016,1.0169491525423728,1.0338983050847457
BA,80,700,60,62,1.0333333333333334,1.0333333333333334,1.2333333333333334,1.0666666666666667,1.0666666666666667
BA,80,700,57,58,1.0175438596491229,1.0,1.1929824561403508,1.0350877192982457,1.0526315789473684
BA,80,700,59,61,1.0338983050847457,1.0338983050847457,1.2542372881355932,1.0847457627118644,1.0677966101694916
BA,80,700,59,60,1.0169491525423728,1.0,1.152542372881356,1.0508474576271187,1.0508474576271187
BA,80,700,57,61,1.0701754385964912,1.0526315789473684,1.2280701754385965,1.0350877192982457,1.0350877192982457
BA,80,700,60,63,1.05,1.0166666666666666,1.2666666666666666,1.0666666666666667,1.0333333333333334
BA,80,975,63,65,1.0317460317460319,1.0317460317460319,1.1428571428571428,1.0158730158730158,1.0634920634920635
BA,80,975,63,66,1.0476190476190477,1.0476190476190477,1.1746031746031746,1.0634920634920635,1.0317460317460319
BA,80,975,62,65,1.0483870967741935,1.0483870967741935,1.2258064516129032,1.0483870967741935,1.032258064516129
BA,80,975,62,65,1.0483870967741935,1.032258064516129,1.2258064516129032,1.064516129032258,1.064516129032258
BA,80,975,62,63,1.0161290322580645,1.0161290322580645,1.2258064516129032,1.096774193548387,1.032258064516129
BA,80,975,63,64,1.0158730158730158,1.0158730158730158,1.2063492063492063,1.0476190476190477,1.0317460317460319
BA,80,975,61,62,1.0163934426229508,1.0491803278688525,1.2131147540983607,1.0491803278688525,1.0655737704918034
BA,80,975,62,63,1.0161290322580645,1.0161290322580645,1.1935483870967742,1.0161290322580645,1.0
BA,80,975,62,65,1.0483870967741935,1.0161290322580645,1.2258064516129032,1.0483870967741935,1.0483870967741935
BA,80,975,61,62,1.0163934426229508,1.0491803278688525,1.2459016393442623,1.1147540983606556,1.0491803278688525
BA,80,1200,60,63,1.05,1.0333333333333334,1.3,1.0666666666666667,1.0166666666666666
BA,80,1200,60,64,1.0666666666666667,1.0333333333333334,1.3,1.2,1.0166666666666666
BA,80,1200,60,60,1.0,1.0,1.2666666666666666,1.1,1.1166666666666667
BA,80,1200,60,65,1.0833333333333333,1.05,1.3,1.1166666666666667,1.1
BA,80,1200,59,60,1.0169491525423728,1.0,1.2881355932203389,1.1016949152542372,1.0677966101694916
BA,80,1200,60,61,1.0166666666666666,1.0166666666666666,1.3333333333333333,1.2166666666666666,1.1166666666666667
BA,80,1200,60,65,1.0833333333333333,1.0166666666666666,1.3,1.1166666666666667,1.1333333333333333
BA,80,1200,60,66,1.1,1.0,1.2666666666666666,1.1166666666666667,1.0833333333333333
BA,80,1200,60,64,1.0666666666666667,1.0,1.2666666666666666,1.1666666666666667,1.0666666666666667
BA,80,1200,59,61,1.0338983050847457,1.0,1.2881355932203389,1.0677966101694916,1.1016949152542372
BA,81,80,25,25,1.0,1.0,1.84,1.0,1.0
BA,81,80,22,22,1.0,1.0,1.7272727272727273,1.0,1.0
BA,81,80,27,27,1.0,1.0,1.7037037037037037,1.0,1.0
BA,81,80,22,22,1.0,1.0,1.8181818181818181,1.0,1.0
BA,81,80,27,27,1.0,1.0,1.4814814814814814,1.0,1.0
BA,81,80,25,26,1.04,1.0,1.6,1.0,1.0
BA,81,80,28,28,1.0,1.0,1.7857142857142858,1.0,1.0
BA,81,80,23,23,1.0,1.0,1.565217391304348,1.0,1.0
BA,81,80,21,21,1.0,1.0,1.619047619047619,1.0,1.0
BA,81,80,25,25,1.0,1.0,1.6,1.0,1.0
BA,81,158,35,35,1.0,1.0,1.4857142857142858,1.0285714285714285,1.0285714285714285
BA,81,158,40,40,1.0,1.0,1.4,1.0,1.0
BA,81,158,35,36,1.0285714285714285,1.0,1.542857142857143,1.0,1.0
BA,81,158,35,35,1.0,1.0,1.3714285714285714,1.0,1.0
BA,81,158,34,34,1.0,1.0,1.2941176470588236,1.0,1.0294117647058822
BA,81,158,37,38,1.027027027027027,1.054054054054054,1.5135135135135136,1.054054054054054,1.054054054054054
BA,81,158,37,38,1.027027027027027,1.027027027027027,1.5675675675675675,1.027027027027027,1.027027027027027
BA,81,158,36,37,1.0277777777777777,1.0,1.3888888888888888,1.0,1.0277777777777777
BA,81,158,36,37,1.0277777777777777,1.0,1.6111111111111112,1.0833333333333333,1.0277777777777777
