graph_type,num_nodes,param,num_edges,reference_size,exact_used,CTQW_size,CTQW_time,CTQW_ratio,CTQW_valid,Degree-Greedy_size,Degree-Greedy_time,Degree-Greedy_ratio,Degree-Greedy_valid,2-Approx_size,2-Approx_time,2-Approx_ratio,2-Approx_valid,FastVC_size,FastVC_time,FastVC_ratio,FastVC_valid,SA_size,SA_time,SA_ratio,SA_valid
ER,44,0.3,265,33,False,33,0.28185802907682955,1.0,True,33,0.0008618420688435435,1.0,True,40,0.0004842090420424938,1.2121212121212122,True,34,0.0007517710328102112,1.0303030303030303,True,34,0.037459927960298955,1.0303030303030303,True
ER,44,0.3,265,33,False,33,0.27478834602516145,1.0,True,34,0.0008547879988327622,1.0303030303030303,True,42,0.00047945999540388584,1.2727272727272727,True,34,0.0007607809966430068,1.0303030303030303,True,33,0.037141381995752454,1.0,True
ER,44,0.3,287,34,False,34,0.2889723419211805,1.0,True,35,0.0008866350399330258,1.0294117647058822,True,44,0.0005231109680607915,1.2941176470588236,True,36,0.0008133009541779757,1.0588235294117647,True,34,0.03838784003164619,1.0,True
ER,44,0.3,289,32,False,33,0.2815917950356379,1.03125,True,32,0.0010209400206804276,1.0,True,40,0.0005410610465332866,1.25,True,35,0.0009066800121217966,1.09375,True,33,0.039696246036328375,1.03125,True
ER,44,0.3,294,33,False,33,0.28532983898185194,1.0,True,34,0.0010677329264581203,1.0303030303030303,True,44,0.0005479750689119101,1.3333333333333333,True,38,0.000795840984210372,1.1515151515151516,True,34,0.038135293987579644,1.0303030303030303,True
ER,44,0.3,296,34,False,34,0.2979034340241924,1.0,True,35,0.000887193949893117,1.0294117647058822,True,44,0.000522552989423275,1.2941176470588236,True,37,0.0007748890202492476,1.088235294117647,True,35,0.03890424594283104,1.0294117647058822,True
ER,44,0.3,319,35,False,35,0.3044627179624513,1.0,True,36,0.001131917000748217,1.0285714285714285,True,42,0.000595186953432858,1.2,True,38,0.0008099490078166127,1.0857142857142856,True,35,0.04184435401111841,1.0,True
ER,44,0.3,264,33,False,33,0.28504551597870886,1.0,True,35,0.0009529839735478163,1.0606060606060606,True,42,0.0004913329612463713,1.2727272727272727,True,34,0.0008035940118134022,1.0303030303030303,True,34,0.036211584927514195,1.0303030303030303,True
ER,44,0.3,313,34,False,34,0.30076853302307427,1.0,True,35,0.0009189019910991192,1.0294117647058822,True,42,0.000546368071809411,1.2352941176470589,True,37,0.0008693139534443617,1.088235294117647,True,35,0.040884944959543645,1.0294117647058822,True
ER,44,0.5,487,37,False,37,0.31776356999762356,1.0,True,39,0.0012037149863317609,1.054054054054054,True,44,0.0007526800036430359,1.1891891891891893,True,39,0.0010842160554602742,1.054054054054054,True,37,0.05331403890158981,1.0,True
ER,44,0.5,448,37,False,37,0.3104368009371683,1.0,True,37,0.0011023050174117088,1.0,True,42,0.0007144759874790907,1.135135135135135,True,38,0.001278933952562511,1.027027027027027,True,37,0.05288304795976728,1.0,True
ER,44,0.5,466,38,False,38,0.32379520300310105,1.0,True,38,0.0011540580308064818,1.0,True,44,0.000712451059371233,1.1578947368421053,True,38,0.0009658349445089698,1.0,True,38,0.05315424199216068,1.0,True
ER,44,0.5,481,37,False,37,0.3208909929962829,1.0,True,38,0.001148051000200212,1.027027027027027,True,42,0.0007438099710270762,1.135135135135135,True,39,0.0010921780485659838,1.054054054054054,True,38,0.05597694602329284,1.027027027027027,True
ER,44,0.5,463,37,False,37,0.3632331059779972,1.0,True,38,0.0011847870191559196,1.027027027027027,True,44,0.0007128700381144881,1.1891891891891893,True,39,0.001011371030472219,1.054054054054054,True,37,0.055202128016389906,1.0,True
ER,44,0.5,492,37,False,37,0.3238743329420686,1.0,True,38,0.0012925530318170786,1.027027027027027,True,44,0.0007773330435156822,1.1891891891891893,True,39,0.000993981957435608,1.054054054054054,True,38,0.05855332198552787,1.027027027027027,True
ER,44,0.5,484,38,False,38,0.32188399601727724,1.0,True,38,0.0011491690529510379,1.0,True,44,0.0007368249353021383,1.1578947368421053,True,39,0.0009845519671216607,1.0263157894736843,True,39,0.05688027408905327,1.0263157894736843,True
ER,44,0.5,506,37,False,37,0.3263713679043576,1.0,True,38,0.0012526029022410512,1.027027027027027,True,42,0.0008805589750409126,1.135135135135135,True,38,0.0012171940179541707,1.027027027027027,True,38,0.05795701709575951,1.027027027027027,True
ER,44,0.5,468,37,False,37,0.33747222006786615,1.0,True,38,0.0011408569989725947,1.027027027027027,True,42,0.0007177588995546103,1.135135135135135,True,40,0.0009420890128239989,1.0810810810810811,True,37,0.05458326393272728,1.0,True
ER,44,0.5,490,37,False,37,0.32367891701869667,1.0,True,38,0.0011540580308064818,1.027027027027027,True,44,0.0008053389610722661,1.1891891891891893,True,38,0.0010145840933546424,1.027027027027027,True,39,0.058502966072410345,1.054054054054054,True
ER,44,0.7,672,39,False,40,0.34844973299186677,1.0256410256410255,True,39,0.0014314670115709305,1.0,True,44,0.000962832011282444,1.1282051282051282,True,40,0.0014425719855353236,1.0256410256410255,True,40,0.06957825599238276,1.0256410256410255,True
ER,44,0.7,638,39,False,39,0.3281104159541428,1.0,True,39,0.001298139919526875,1.0,True,42,0.0009617840405553579,1.0769230769230769,True,41,0.0015066859778016806,1.0512820512820513,True,39,0.07009480206761509,1.0,True
ER,44,0.7,665,39,False,39,0.33319339505396783,1.0,True,40,0.0013521970249712467,1.0256410256410255,True,42,0.000931961927562952,1.0769230769230769,True,40,0.0011804579989984632,1.0256410256410255,True,39,0.07019306893926114,1.0,True
ER,44,0.7,661,40,False,40,0.34939161292277277,1.0,True,40,0.0013958470663055778,1.0,True,42,0.0008987869368866086,1.05,True,41,0.001222152030095458,1.025,True,40,0.07143575500231236,1.0,True
ER,44,0.7,635,38,False,38,0.3319976420607418,1.0,True,39,0.0014286029618233442,1.0263157894736843,True,44,0.0009225339163094759,1.1578947368421053,True,39,0.0013218859676271677,1.0263157894736843,True,39,0.07125200296286494,1.0263157894736843,True
ER,44,0.7,672,39,False,39,0.3413497389992699,1.0,True,40,0.0017450540326535702,1.0256410256410255,True,44,0.000981129938736558,1.1282051282051282,True,40,0.0013701459392905235,1.0256410256410255,True,39,0.07011666300240904,1.0,True
ER,44,0.7,675,39,False,39,0.3405851860297844,1.0,True,40,0.0015258219791576266,1.0256410256410255,True,44,0.0009940509917214513,1.1282051282051282,True,40,0.001262380974367261,1.0256410256410255,True,40,0.07528421899769455,1.0256410256410255,True
ER,44,0.7,673,39,False,39,0.3365590460598469,1.0,True,40,0.0013832770055159926,1.0256410256410255,True,42,0.0009558480232954025,1.0769230769230769,True,40,0.0012960449093952775,1.0256410256410255,True,40,0.07132659398484975,1.0256410256410255,True
ER,44,0.7,665,39,False,39,0.3292655909899622,1.0,True,40,0.0013481458881869912,1.0256410256410255,True,42,0.0009425779571756721,1.0769230769230769,True,40,0.0012093719560652971,1.0256410256410255,True,39,0.06986788799986243,1.0,True
ER,44,0.7,678,39,False,39,0.3322426450904459,1.0,True,40,0.0013775489060208201,1.0256410256410255,True,44,0.0009634610032662749,1.1282051282051282,True,41,0.0012486919295042753,1.0512820512820513,True,39,0.07268863799981773,1.0,True
ER,49,0.3,347,38,False,39,0.36267339903861284,1.0263157894736843,True,38,0.001116062980145216,1.0,True,48,0.0006166980601847172,1.263157894736842,True,40,0.0009020700817927718,1.0526315789473684,True,40,0.04390732594765723,1.0526315789473684,True
ER,49,0.3,334,39,False,39,0.36329037707764655,1.0,True,40,0.0011695619905367494,1.0256410256410255,True,48,0.0005992380902171135,1.2307692307692308,True,40,0.0009380379924550653,1.0256410256410255,True,39,0.04434907203540206,1.0,True
ER,49,0.3,341,37,False,37,0.34869718097615987,1.0,True,39,0.001133664045482874,1.054054054054054,True,46,0.0005928130121901631,1.2432432432432432,True,39,0.0009971240069717169,1.054054054054054,True,40,0.04524241201579571,1.0810810810810811,True
ER,49,0.3,355,38,False,38,0.35376947291661054,1.0,True,38,0.0010874980362132192,1.0,True,48,0.0006810229970142245,1.263157894736842,True,41,0.0008846099954098463,1.0789473684210527,True,40,0.04544746608007699,1.0526315789473684,True
ER,49,0.3,351,38,False,38,0.36828109400812536,1.0,True,39,0.0012873840751126409,1.0263157894736843,True,48,0.0006973650306463242,1.263157894736842,True,43,0.0011446289718151093,1.131578947368421,True,38,0.04727227904368192,1.0,True
ER,49,0.3,374,39,False,39,0.3838946020696312,1.0,True,41,0.0011137579567730427,1.0512820512820513,True,48,0.0006289900047704577,1.2307692307692308,True,41,0.0010264570591971278,1.0512820512820513,True,39,0.0465456509264186,1.0,True
ER,49,0.3,365,38,False,38,0.3536009460221976,1.0,True,39,0.00107751099858433,1.0263157894736843,True,46,0.0006479179719462991,1.2105263157894737,True,40,0.001062634983099997,1.0526315789473684,True,39,0.046929987031035125,1.0263157894736843,True
ER,49,0.3,392,39,False,39,0.3663443949772045,1.0,True,39,0.0012403810396790504,1.0,True,46,0.0006688700523227453,1.1794871794871795,True,41,0.0009464190807193518,1.0512820512820513,True,40,0.04947123199235648,1.0256410256410255,True
ER,49,0.3,330,37,False,37,0.3405537569196895,1.0,True,37,0.0010451050475239754,1.0,True,48,0.0005791240837424994,1.2972972972972974,True,42,0.000855065998621285,1.135135135135135,True,38,0.043738170992583036,1.027027027027027,True
ER,49,0.3,366,38,False,38,0.36520710005424917,1.0,True,38,0.00111438799649477,1.0,True,44,0.0006373019423335791,1.1578947368421053,True,41,0.0010383999906480312,1.0789473684210527,True,38,0.04809291404671967,1.0,True
ER,49,0.5,587,42,False,42,0.4141061920672655,1.0,True,43,0.0014017140492796898,1.0238095238095237,True,48,0.0008690350223332644,1.1428571428571428,True,42,0.0012616129824891686,1.0,True,43,0.06466869404539466,1.0238095238095237,True
ER,49,0.5,562,41,False,41,0.4076122110709548,1.0,True,43,0.0014617079868912697,1.048780487804878,True,48,0.0008876130450516939,1.170731707317073,True,43,0.001222152030095458,1.048780487804878,True,43,0.06792643992230296,1.048780487804878,True
ER,49,0.5,582,42,False,42,0.4105173979187384,1.0,True,42,0.001423574984073639,1.0,True,48,0.00088642502669245,1.1428571428571428,True,44,0.0011562929721549153,1.0476190476190477,True,42,0.06400240794755518,1.0,True
ER,49,0.5,600,42,False,42,0.4279498510295525,1.0,True,43,0.001601531053893268,1.0238095238095237,True,48,0.0009602479403838515,1.1428571428571428,True,45,0.0012773270718753338,1.0714285714285714,True,43,0.06937229400500655,1.0238095238095237,True
ER,49,0.5,581,41,False,41,0.3913679668912664,1.0,True,44,0.0013431169791147113,1.0731707317073171,True,46,0.0008464759448543191,1.1219512195121952,True,43,0.0012177529279142618,1.048780487804878,True,44,0.06652940600179136,1.0731707317073171,True
ER,49,0.5,614,43,False,43,0.40275754290632904,1.0,True,44,0.0014179869322106242,1.0232558139534884,True,48,0.0009444640018045902,1.1162790697674418,True,44,0.0015833020443096757,1.0232558139534884,True,43,0.06948865007143468,1.0,True
ER,49,0.5,592,41,False,41,0.39061836095061153,1.0,True,43,0.001408069976605475,1.048780487804878,True,48,0.0009299369994550943,1.170731707317073,True,43,0.001235074014402926,1.048780487804878,True,43,0.06608779891394079,1.048780487804878,True
ER,49,0.5,620,41,False,41,0.4353998900623992,1.0,True,41,0.0014598919078707695,1.0,True,48,0.0009423679439350963,1.170731707317073,True,44,0.0013006540248170495,1.0731707317073171,True,41,0.06833124009426683,1.0,True
ER,49,0.5,592,41,False,41,0.4237456159899011,1.0,True,42,0.0014054159400984645,1.024390243902439,True,48,0.000903467065654695,1.170731707317073,True,44,0.0012763489503413439,1.0731707317073171,True,42,0.0641110819997266,1.024390243902439,True
ER,49,0.5,586,41,False,41,0.39857146597933024,1.0,True,41,0.0013619050150737166,1.0,True,48,0.0008764390368014574,1.170731707317073,True,43,0.0013656070223078132,1.048780487804878,True,42,0.06821942399255931,1.024390243902439,True
ER,49,0.7,821,44,False,44,0.4374437950318679,1.0,True,45,0.0018301199888810515,1.0227272727272727,True,48,0.0012506480561569333,1.0909090909090908,True,45,0.001670394092798233,1.0227272727272727,True,44,0.08638227800838649,1.0,True
ER,49,0.7,812,44,False,44,0.4374631409300491,1.0,True,44,0.001739955972880125,1.0,True,48,0.0015249840216711164,1.0909090909090908,True,44,0.0018433210207149386,1.0,True,44,0.08952276094350964,1.0,True
ER,49,0.7,822,44,False,44,0.4447359920013696,1.0,True,44,0.0018870419589802623,1.0,True,48,0.0011504250578582287,1.0909090909090908,True,44,0.0016869460232555866,1.0,True,45,0.08675893093459308,1.0227272727272727,True
ER,49,0.7,820,44,False,45,0.44866770796943456,1.0227272727272727,True,44,0.0019660319667309523,1.0,True,48,0.0011572000803425908,1.0909090909090908,True,46,0.0015432829968631268,1.0454545454545454,True,45,0.08616660791449249,1.0227272727272727,True
ER,49,0.7,803,44,False,44,0.4680529229808599,1.0,True,45,0.001599575043655932,1.0227272727272727,True,48,0.0011270289542153478,1.0909090909090908,True,45,0.001552640926092863,1.0227272727272727,True,45,0.08365839801263064,1.0227272727272727,True
ER,49,0.7,839,44,False,44,0.4363784360466525,1.0,True,44,0.00174232991412282,1.0,True,48,0.0011518929386511445,1.0909090909090908,True,46,0.0016645269934087992,1.0454545454545454,True,45,0.08546169998589903,1.0227272727272727,True
ER,49,0.7,829,44,False,45,0.4227329170098528,1.0227272727272727,True,44,0.001639524009078741,1.0,True,48,0.0011444189585745335,1.0909090909090908,True,45,0.0015580200124531984,1.0227272727272727,True,44,0.08741767494939268,1.0,True
ER,49,0.7,835,44,False,44,0.43297416309360415,1.0,True,44,0.0017562289722263813,1.0,True,48,0.0012090919772163033,1.0909090909090908,True,46,0.0015636069001629949,1.0454545454545454,True,45,0.08687780203763396,1.0227272727272727,True
ER,49,0.7,838,44,False,44,0.4033949150471017,1.0,True,45,0.0016725590685382485,1.0227272727272727,True,46,0.0011304509826004505,1.0454545454545454,True,45,0.001648672972805798,1.0227272727272727,True,45,0.08495877298992127,1.0227272727272727,True
ER,49,0.7,832,44,False,44,0.4071686490206048,1.0,True,45,0.0016525840619578958,1.0227272727272727,True,48,0.0011345009552314878,1.0909090909090908,True,45,0.0015701008960604668,1.0227272727272727,True,44,0.0874229819746688,1.0,True
ER,54,0.3,416,42,False,42,0.427326517063193,1.0,True,42,0.0013020510086789727,1.0,True,50,0.0007155939238145947,1.1904761904761905,True,43,0.0012513459660112858,1.0238095238095237,True,42,0.0523313710000366,1.0,True
ER,54,0.3,406,41,False,42,0.4210973740555346,1.024390243902439,True,41,0.0012906669871881604,1.0,True,50,0.0007006479427218437,1.2195121951219512,True,45,0.0012392639182507992,1.0975609756097562,True,42,0.05211577203590423,1.024390243902439,True
ER,54,0.3,422,41,False,41,0.42444933601655066,1.0,True,43,0.001333689084276557,1.048780487804878,True,50,0.0007022540085017681,1.2195121951219512,True,43,0.0011599239660426974,1.048780487804878,True,42,0.05123186099808663,1.024390243902439,True
ER,54,0.3,433,43,False,44,0.4624452959978953,1.0232558139534884,True,45,0.001565492944791913,1.0465116279069768,True,52,0.0008040820248425007,1.2093023255813953,True,46,0.0011713780695572495,1.069767441860465,True,43,0.056765942950733006,1.0,True
ER,54,0.3,436,43,False,43,0.44702266599051654,1.0,True,44,0.0012876630062237382,1.0232558139534884,True,52,0.0007790090749040246,1.2093023255813953,True,45,0.0011288439854979515,1.0465116279069768,True,43,0.05472413403913379,1.0,True
ER,54,0.3,450,43,False,43,0.43557763600256294,1.0,True,44,0.001419174950569868,1.0232558139534884,True,52,0.000761130009777844,1.2093023255813953,True,46,0.0011912829941138625,1.069767441860465,True,43,0.054073352948762476,1.0,True
ER,54,0.3,455,44,False,44,0.4421511680120602,1.0,True,46,0.0013126670382916927,1.0454545454545454,True,52,0.0007401780458167195,1.1818181818181819,True,46,0.001098394044674933,1.0454545454545454,True,45,0.05510518804658204,1.0227272727272727,True
ER,54,0.3,469,43,False,43,0.4376316689886153,1.0,True,45,0.0013751049991697073,1.0465116279069768,True,52,0.0008193779503926635,1.2093023255813953,True,46,0.001233536982908845,1.069767441860465,True,45,0.06048115098383278,1.0465116279069768,True
ER,54,0.3,415,43,False,43,0.4584662290289998,1.0,True,43,0.0016099109780043364,1.0,True,50,0.0007310289656743407,1.1627906976744187,True,46,0.001143301953561604,1.069767441860465,True,43,0.058532299008220434,1.0,True
ER,54,0.3,440,43,False,43,0.44330033601727337,1.0,True,45,0.001394591061398387,1.0465116279069768,True,52,0.0007426220690831542,1.2093023255813953,True,45,0.0011954039800912142,1.0465116279069768,True,45,0.05556174099911004,1.0465116279069768,True
ER,54,0.5,709,45,False,45,0.4710806120419875,1.0,True,47,0.001955276937223971,1.0444444444444445,True,52,0.0011340120108798146,1.1555555555555554,True,47,0.0018496770644560456,1.0444444444444445,True,45,0.08363493101205677,1.0,True
ER,54,0.5,683,47,False,47,0.4936699360841885,1.0,True,48,0.0017625839682295918,1.0212765957446808,True,52,0.001152870012447238,1.1063829787234043,True,49,0.002119612996466458,1.0425531914893618,True,48,0.07739321596454829,1.0212765957446808,True
ER,54,0.5,705,46,False,46,0.4724737360375002,1.0,True,47,0.0016824060585349798,1.0217391304347827,True,52,0.0010650090407580137,1.1304347826086956,True,49,0.0014302789932116866,1.065217391304348,True,48,0.08053272101096809,1.0434782608695652,True
ER,54,0.5,731,47,False,47,0.48673511599190533,1.0,True,48,0.001724521047435701,1.0212765957446808,True,52,0.0010799559531733394,1.1063829787234043,True,49,0.0016429469687864184,1.0425531914893618,True,48,0.0763340030098334,1.0212765957446808,True
ER,54,0.5,708,47,False,47,0.49713413300924003,1.0,True,47,0.0019349530339241028,1.0,True,52,0.0010678729740902781,1.1063829787234043,True,49,0.0015625579981133342,1.0425531914893618,True,47,0.0829710200196132,1.0,True
ER,54,0.5,748,46,False,46,0.4891849389532581,1.0,True,48,0.0016780069563537836,1.0434782608695652,True,52,0.0010893139988183975,1.1304347826086956,True,49,0.001511993003077805,1.065217391304348,True,47,0.07740096899215132,1.0217391304347827,True
ER,54,0.5,733,47,False,47,0.5047418730100617,1.0,True,48,0.0020923049887642264,1.0212765957446808,True,54,0.0011818540515378118,1.148936170212766,True,50,0.0015160440234467387,1.0638297872340425,True,49,0.08297381305601448,1.0425531914893618,True
ER,54,0.5,752,47,False,47,0.4911660560173914,1.0,True,47,0.0017609080532565713,1.0,True,54,0.0011319880140945315,1.148936170212766,True,48,0.0015138789312914014,1.0212765957446808,True,48,0.0831219470128417,1.0212765957446808,True
ER,54,0.5,718,47,False,47,0.4730518819997087,1.0,True,47,0.001655168947763741,1.0,True,54,0.0010698990663513541,1.148936170212766,True,50,0.0013601589016616344,1.0638297872340425,True,49,0.0797566450200975,1.0425531914893618,True
ER,54,0.5,714,46,False,46,0.46554101107176393,1.0,True,48,0.0016909970436245203,1.0434782608695652,True,52,0.0011147370096296072,1.1304347826086956,True,47,0.0015858859987929463,1.0217391304347827,True,47,0.07902505702804774,1.0217391304347827,True
ER,54,0.7,995,50,False,50,0.5278918129624799,1.0,True,50,0.002386686042882502,1.0,True,52,0.0013533140299841762,1.04,True,51,0.0022782919695600867,1.02,True,50,0.10279833001550287,1.0,True
ER,54,0.7,985,49,False,49,0.5163897230522707,1.0,True,50,0.0020007429411634803,1.0204081632653061,True,52,0.0013533839955925941,1.0612244897959184,True,50,0.002340311068110168,1.0204081632653061,True,49,0.10156221000943333,1.0,True
ER,54,0.7,997,49,False,49,0.5351032050093636,1.0,True,50,0.0022557340562343597,1.0204081632653061,True,54,0.001548171043395996,1.1020408163265305,True,50,0.0019331369549036026,1.0204081632653061,True,49,0.11119436996523291,1.0,True
ER,54,0.7,1008,49,False,49,0.5126845729537308,1.0,True,50,0.0020839939825236797,1.0204081632653061,True,54,0.001453327015042305,1.1020408163265305,True,50,0.0019687560852617025,1.0204081632653061,True,49,0.09859793703071773,1.0,True
ER,54,0.7,978,49,False,49,0.5139040020294487,1.0,True,50,0.0020608759950846434,1.0204081632653061,True,52,0.0014133780496194959,1.0612244897959184,True,50,0.002456317888572812,1.0204081632653061,True,49,0.10116572107654065,1.0,True
ER,54,0.7,1026,49,False,49,0.513993747998029,1.0,True,51,0.0019712699577212334,1.0408163265306123,True,52,0.0014403370441868901,1.0612244897959184,True,52,0.002203840995207429,1.0612244897959184,True,49,0.10374663502443582,1.0,True
ER,54,0.7,1020,49,False,49,0.5525521400850266,1.0,True,50,0.0021020129788666964,1.0204081632653061,True,54,0.0015393709763884544,1.1020408163265305,True,51,0.0018452060176059604,1.0408163265306123,True,50,0.1073366169584915,1.0204081632653061,True
ER,54,0.7,1014,49,False,49,0.5107911060331389,1.0,True,49,0.0023553280625492334,1.0,True,54,0.0014693200355395675,1.1020408163265305,True,50,0.0022236069198697805,1.0204081632653061,True,49,0.10597918194252998,1.0,True
ER,54,0.7,1013,49,False,49,0.5224054309073836,1.0,True,50,0.001946267089806497,1.0204081632653061,True,54,0.00138914305716753,1.1020408163265305,True,51,0.0016979119973257184,1.0408163265306123,True,49,0.09896725695580244,1.0,True
ER,54,0.7,1007,49,False,49,0.5090406740782782,1.0,True,49,0.001960584078915417,1.0,True,54,0.001372730010189116,1.1020408163265305,True,50,0.0018224390223622322,1.0204081632653061,True,49,0.10071796807460487,1.0,True
BA,4,2.0,4,2,True,2,0.005557201104238629,1.0,True,2,6.201898213475943e-05,1.0,True,4,3.9180973544716835e-05,2.0,True,3,4.232290666550398e-05,1.5,True,2,0.0037610919680446386,1.0,True
BA,4,2.0,4,2,True,2,0.005366393947042525,1.0,True,2,6.29969872534275e-05,1.0,True,2,3.1010014936327934e-05,1.0,True,2,3.443204332143068e-05,1.0,True,2,0.0038520959205925465,1.0,True
BA,4,2.0,4,2,True,2,0.00553087005391717,1.0,True,2,5.3848023526370525e-05,1.0,True,2,2.9123970307409763e-05,1.0,True,2,3.56889795511961e-05,1.0,True,2,0.003799644997343421,1.0,True
BA,4,2.0,4,2,True,2,0.00547213398385793,1.0,True,2,6.0832011513412e-05,1.0,True,2,2.9123970307409763e-05,1.0,True,2,3.3454038202762604e-05,1.0,True,2,0.0037214929470792413,1.0,True
BA,4,2.0,4,2,True,2,0.005309124942868948,1.0,True,2,5.2939984016120434e-05,1.0,True,2,2.8145965188741684e-05,1.0,True,2,3.387301694601774e-05,1.0,True,2,0.003767307964153588,1.0,True
BA,4,2.0,4,2,True,2,0.0057717530289664865,1.0,True,2,5.76189486309886e-05,1.0,True,2,2.8845039196312428e-05,1.0,True,2,3.484997432678938e-05,1.0,True,2,0.0037425850750878453,1.0,True
BA,4,2.0,4,2,True,2,0.0050849339459091425,1.0,True,2,5.245103966444731e-05,1.0,True,4,3.0381022952497005e-05,2.0,True,3,3.5758945159614086e-05,1.5,True,2,0.003685664036311209,1.0,True
BA,4,2.0,4,2,True,2,0.006097004050388932,1.0,True,2,5.259097088128328e-05,1.0,True,2,2.793606836348772e-05,1.0,True,2,3.128894604742527e-05,1.0,True,2,0.0036517209373414516,1.0,True
BA,4,2.0,4,2,True,2,0.005050082923844457,1.0,True,2,5.964399315416813e-05,1.0,True,2,3.0030962079763412e-05,1.0,True,2,3.394298255443573e-05,1.0,True,2,0.004282457986846566,1.0,True
BA,4,2.0,4,2,True,2,0.005295854993164539,1.0,True,2,5.4406002163887024e-05,1.0,True,4,3.1988020054996014e-05,2.0,True,2,3.9180973544716835e-05,1.0,True,2,0.0037573910085484385,1.0,True
BA,9,2.0,14,4,True,4,0.013948909938335419,1.0,True,4,9.34479758143425e-05,1.0,True,6,5.405698902904987e-05,1.5,True,4,6.397499237209558e-05,1.0,True,4,0.006291302968747914,1.0,True
BA,9,2.0,14,5,True,5,0.017830897006206214,1.0,True,5,9.980297181755304e-05,1.0,True,8,6.22280640527606e-05,1.6,True,5,0.00016671093180775642,1.0,True,5,0.006096026045270264,1.0,True
BA,9,2.0,14,3,True,3,0.010749690933153033,1.0,True,3,0.00011921895202249289,1.0,True,4,5.545397289097309e-05,1.3333333333333333,True,3,6.676791235804558e-05,1.0,True,3,0.005832863971590996,1.0,True
BA,9,2.0,14,4,True,4,0.01390393206384033,1.0,True,4,9.198090992867947e-05,1.0,True,8,5.657097790390253e-05,2.0,True,4,7.396203000098467e-05,1.0,True,4,0.005934763001278043,1.0,True
BA,9,2.0,14,3,True,3,0.010329594952054322,1.0,True,3,7.717497646808624e-05,1.0,True,4,4.9238093197345734e-05,1.3333333333333333,True,3,5.9015932492911816e-05,1.0,True,3,0.005524445092305541,1.0,True
BA,9,2.0,14,5,True,5,0.01650377397891134,1.0,True,6,9.833707008510828e-05,1.2,True,8,5.531497299671173e-05,1.6,True,6,7.060996722429991e-05,1.2,True,5,0.006160908029414713,1.0,True
BA,9,2.0,14,4,True,4,0.012871677987277508,1.0,True,4,8.367002010345459e-05,1.0,True,6,5.3078983910381794e-05,1.5,True,4,6.341596599668264e-05,1.0,True,4,0.005999366054311395,1.0,True
BA,9,2.0,14,3,True,3,0.009417608031071723,1.0,True,3,7.857091259211302e-05,1.0,True,4,4.902807995676994e-05,1.3333333333333333,True,3,5.8107892982661724e-05,1.0,True,3,0.005864222999662161,1.0,True
BA,9,2.0,14,4,True,4,0.012610401026904583,1.0,True,4,8.576491381973028e-05,1.0,True,6,5.2171992138028145e-05,1.5,True,4,6.439397111535072e-05,1.0,True,4,0.005591980996541679,1.0,True
BA,9,2.0,14,5,True,5,0.015564618050120771,1.0,True,6,8.737097959965467e-05,1.2,True,8,5.489494651556015e-05,1.6,True,6,6.600003689527512e-05,1.2,True,5,0.005694019026122987,1.0,True
BA,9,5.0,20,4,True,4,0.01281063596252352,1.0,True,4,9.114306885749102e-05,1.0,True,8,6.439408753067255e-05,2.0,True,4,8.136604446917772e-05,1.0,True,4,0.006315467995591462,1.0,True
BA,9,5.0,20,4,True,4,0.013218508916907012,1.0,True,4,0.00011432997416704893,1.0,True,8,6.425403989851475e-05,2.0,True,4,8.352997247129679e-05,1.0,True,4,0.006474844994954765,1.0,True
BA,9,5.0,20,4,True,4,0.012423506006598473,1.0,True,4,8.723197970539331e-05,1.0,True,8,6.104190833866596e-05,2.0,True,4,9.246997069567442e-05,1.0,True,4,0.006256730994209647,1.0,True
BA,9,5.0,20,4,True,4,0.012921963003464043,1.0,True,4,9.156204760074615e-05,1.0,True,8,6.565102376043797e-05,2.0,True,4,9.03749605640769e-05,1.0,True,4,0.006153156980872154,1.0,True
BA,9,5.0,20,4,True,4,0.012923849048092961,1.0,True,4,9.728898294270039e-05,1.0,True,8,6.292702164500952e-05,2.0,True,4,0.00010022299829870462,1.0,True,4,0.006126128020696342,1.0,True
BA,9,5.0,20,4,True,4,0.012945850030519068,1.0,True,4,9.86859668046236e-05,1.0,True,8,6.0832011513412e-05,2.0,True,4,8.017802610993385e-05,1.0,True,4,0.0063636580016463995,1.0,True
BA,9,5.0,20,4,True,4,0.013547532027587295,1.0,True,4,9.016506373882294e-05,1.0,True,8,0.00014555000234395266,2.0,True,4,8.185405749827623e-05,1.0,True,4,0.006908420007675886,1.0,True
BA,9,5.0,20,4,True,4,0.013639234006404877,1.0,True,4,9.491399396210909e-05,1.0,True,8,6.3554965890944e-05,2.0,True,4,8.108594920486212e-05,1.0,True,4,0.0065445470390841365,1.0,True
BA,9,5.0,20,4,True,4,0.01443235098849982,1.0,True,4,0.00011921895202249289,1.0,True,8,6.565102376043797e-05,2.0,True,4,8.227303624153137e-05,1.0,True,4,0.006257359986193478,1.0,True
BA,9,5.0,20,4,True,4,0.01314259204082191,1.0,True,4,9.784696158021688e-05,1.0,True,8,6.627896800637245e-05,2.0,True,4,8.073600474745035e-05,1.0,True,4,0.006185073987580836,1.0,True
BA,14,2.0,24,6,True,6,0.02438731794245541,1.0,True,6,0.0001578410156071186,1.0,True,10,9.002501610666513e-05,1.6666666666666667,True,6,0.00011921906843781471,1.0,True,6,0.008242597919888794,1.0,True
