graph_type,num_nodes,param,num_edges,milp_ref,size_fixed,ratio_fixed,opt_fixed,size_adaptive,ratio_adaptive,opt_adaptive,n_adapted,n_steps,mean_t_used,mean_delta
BA,54,5.0,245,32,33,1.03125,False,32,1.0,True,32,32,1.5631249999999999,0.043941725460423214
BA,54,5.0,245,32,32,1.0,True,32,1.0,True,31,32,1.5628125,0.04248830447773275
REG,4,,4,2,2,1.0,True,2,1.0,True,1,2,0.255,0.05558895812231712
REG,9,,9,5,5,1.0,True,5,1.0,True,1,5,0.10800000000000001,3.552713678800501e-16
REG,9,,18,6,6,1.0,True,6,1.0,True,5,6,0.9216666666666665,0.03750155466375826
REG,14,,14,7,7,1.0,True,7,1.0,True,6,7,0.3,0.015882559463519415
REG,14,,21,8,8,1.0,True,8,1.0,True,8,8,1.15625,0.036663582075922685
REG,14,,49,10,10,1.0,True,10,1.0,True,10,10,1.27,0.03741509548198314
REG,19,,19,10,10,1.0,True,10,1.0,True,2,10,0.02,3.774758283725532e-16
REG,19,,38,12,12,1.0,True,12,1.0,True,11,12,1.2925,0.04917855764664714
REG,24,,24,12,12,1.0,True,12,1.0,True,11,12,0.22499999999999998,0.0092648263537199
REG,24,,72,16,17,1.0625,False,17,1.0625,False,16,17,1.441764705882353,0.04601313021740518
REG,24,,144,19,19,1.0,True,20,1.0526315789473684,False,19,20,1.5015,0.0222461916774361
REG,29,,29,15,15,1.0,True,15,1.0,True,10,15,0.06466666666666666,4.144832625267251e-16
REG,29,,203,23,24,1.0434782608695652,False,24,1.0434782608695652,False,23,24,1.4604166666666665,0.017103111187687536
REG,34,,34,17,17,1.0,True,17,1.0,True,17,17,0.09705882352941177,0.0065398774261554386
REG,34,,136,24,25,1.0416666666666667,False,25,1.0416666666666667,False,24,25,1.4623999999999997,0.03741846213755983
REG,34,,289,29,29,1.0,True,30,1.0344827586206897,False,28,30,1.5406666666666666,0.011537741264225099
REG,39,,39,20,20,1.0,True,20,1.0,True,15,20,0.09300000000000001,3.774758283725532e-16
REG,44,,44,22,22,1.0,True,22,1.0,True,16,22,0.25909090909090904,0.0050535416474838035
REG,44,,242,33,34,1.0303030303030303,False,34,1.0303030303030303,False,32,34,1.4423529411764706,0.024351722710513248
REG,44,,484,38,39,1.0263157894736843,False,38,1.0,True,38,38,1.6065789473684209,0.01683306956764044
REG,49,,49,25,25,1.0,True,25,1.0,True,23,25,0.1616,5.639932965095795e-16
REG,49,,294,38,38,1.0,True,38,1.0,True,38,38,1.75,0.029587932865361755
REG,49,,588,42,42,1.0,True,42,1.0,True,42,42,1.7023809523809523,0.0163366002157007
REG,54,,54,27,27,1.0,True,27,1.0,True,21,27,0.15666666666666668,0.004117700601653589
REG,54,,351,42,43,1.0238095238095237,False,43,1.0238095238095237,False,40,43,1.582093023255814,0.024979658369340477
REG,54,,729,47,48,1.0212765957446808,False,48,1.0212765957446808,False,48,48,1.8020833333333333,0.017312103580996396
