instance_id,graph_type,num_nodes,is_optimal,step,vertex,prob,delta,spectral_gap,n_active
317,ER,54,True,4,34,4.040760492762807e-06,9.532776457099601e-09,0.7597347648985731,50
317,ER,54,True,5,48,4.123923766030657e-06,9.875198325737244e-09,0.7549570042807051,49
317,ER,54,True,6,8,4.233574551260055e-06,2.2482897765740972e-09,0.7588939042755763,48
317,ER,54,True,7,35,4.357053452030968e-06,1.4954433136260548e-08,0.7584255383360751,47
317,ER,54,True,8,11,4.536924623543825e-06,1.6320317319795663e-09,0.7508118350101144,46
317,ER,54,True,9,12,4.729849163664923e-06,7.230225351761987e-08,0.7412179177212409,45
317,ER,54,True,10,44,4.832590579817442e-06,2.603995530314762e-08,0.7386402897728087,44
317,ER,54,True,11,52,5.074394433646212e-06,8.635570847292939e-08,0.7276615202748975,43
317,ER,54,True,12,14,5.187224786151745e-06,4.669592623685048e-08,0.7159878761068612,42
317,ER,54,True,13,33,5.4007339881367855e-06,7.550103431341881e-09,0.7120820132384124,41
317,ER,54,True,14,43,5.704023747665765e-06,1.1194896898381046e-07,0.7292680191593242,40
317,ER,54,True,15,50,5.909561356709503e-06,2.3975777918572305e-08,0.7339435462807817,39
317,ER,54,True,16,36,6.482394537599134e-06,4.195646530202879e-08,0.7363688068478934,38
317,ER,54,True,17,53,7.382521761356564e-06,1.006851501061945e-07,0.7396928515199789,37
317,ER,54,True,18,0,9.766192107685256e-06,3.71434759949274e-06,0.7461864888078285,36
317,ER,54,True,19,45,6.3614692055180555e-06,6.354414372466977e-08,0.7381937702488416,34
317,ER,54,True,20,19,6.538729158345191e-06,2.5069546327749492e-08,0.7298444601118296,33
317,ER,54,True,21,41,6.790441685500248e-06,2.407401178405877e-08,0.7278096425537616,32
317,ER,54,True,22,29,7.0637654654426285e-06,2.6279264764283994e-08,0.7258717059194087,31
317,ER,54,True,23,2,7.392646564241545e-06,1.6700536620284367e-08,0.710119095536788,30
317,ER,54,True,24,27,8.097936719853038e-06,3.912822307272634e-07,0.6946896469256827,29
317,ER,54,True,25,38,8.218676210258735e-06,9.572506631805311e-08,0.676946300339028,28
317,ER,54,True,26,40,8.813334230528547e-06,1.6401473512672737e-08,0.6559288356050816,27
317,ER,54,True,27,46,9.285678449710844e-06,2.97804105819921e-08,0.6340162083953421,26
317,ER,54,True,28,18,1.0108894485938436e-05,1.1915686881636134e-08,0.6255217292685821,25
317,ER,54,True,29,13,1.252949812435844e-05,1.5433861599856158e-07,0.6291773363348231,24
317,ER,54,True,30,15,1.794110502617574e-05,7.1800988735715165e-06,0.6226392289497608,23
317,ER,54,True,31,26,1.1270301002563876e-05,2.7852978090603386e-07,0.6293656716407673,21
317,ER,54,True,32,28,1.2474977390097841e-05,4.216947124824344e-08,0.6058793495976005,20
317,ER,54,True,33,20,1.3948660548046554e-05,5.448572260036144e-09,0.5767183308885336,19
317,ER,54,True,34,16,1.6525828055558023e-05,1.2576364258887196e-06,0.5521198871127371,18
317,ER,54,True,35,4,2.375879797833491e-05,7.290676411808583e-06,0.5394729482513582,17
317,ER,54,True,36,51,1.692162656496965e-05,2.2865826099227604e-07,0.538117616092366,15
317,ER,54,True,37,7,1.9007747308008582e-05,1.293609686592312e-06,0.514703446528842,14
317,ER,54,True,38,21,2.3523565398031465e-05,1.1110874328368325e-06,0.4907407919899081,13
317,ER,54,True,39,39,3.355513875813454e-05,9.70617014406372e-06,0.5397134155953444,12
317,ER,54,True,40,49,2.5446156238562168e-05,2.9463598125722967e-06,0.5594293693629862,10
317,ER,54,True,41,31,3.304719910368625e-05,1.1006650776579363e-05,0.5753818465646046,9
317,ER,54,True,42,10,2.4166359067878673e-05,0.0,0.7009717217179621,7
317,ER,54,True,43,30,3.49994716850599e-05,3.33321635803685e-06,0.591751709536137,6
317,ER,54,True,44,25,6.666513890407622e-05,1.666604167438468e-05,0.34594266799662454,5
317,ER,54,True,45,1,4.999906250702235e-05,2.220446049250313e-16,1.4999999999999996,3
317,ER,54,True,46,24,9.999666671134388e-05,2.220446049250313e-16,2.0,2
318,ER,54,True,0,38,3.908530924690012e-06,3.1390968269207065e-08,0.729692138300646,54
318,ER,54,True,1,53,3.9505207053425195e-06,1.5124792196452574e-08,0.7273900042646454,53
318,ER,54,True,2,6,4.005335148771216e-06,1.587601938801697e-08,0.7231941357510929,52
318,ER,54,True,3,26,4.082737665833669e-06,6.7852886642683075e-09,0.7183297136200817,51
318,ER,54,True,4,36,4.166584635756365e-06,2.2617299255678347e-08,0.722861490261126,50
318,ER,54,True,5,11,4.317970211942246e-06,4.244435269917801e-08,0.7160769768861913,49
318,ER,54,True,6,39,4.375172518056303e-06,4.537089592915322e-10,0.7444338557701858,48
318,ER,54,True,7,37,4.4904988697469506e-06,2.4641887530485462e-08,0.7380038321280316,47
318,ER,54,True,8,29,4.5978621057152225e-06,8.376029980716737e-09,0.7505182844427439,46
318,ER,54,True,9,10,4.742773319854621e-06,2.9058260353487242e-08,0.7457048069378175,45
318,ER,54,True,10,12,4.804937631774919e-06,1.9482604196596753e-08,0.741145499950312,44
318,ER,54,True,11,1,4.977068218448011e-06,6.433234622793549e-08,0.7317537761876414,43
318,ER,54,True,12,34,5.16347309309495e-06,2.047400460281068e-08,0.7223478365784517,42
318,ER,54,True,13,15,5.482729998895763e-06,9.450857330062234e-08,0.7123161699911267,41
318,ER,54,True,14,28,5.424916404761504e-06,3.252615976556683e-08,0.7134816058890142,40
318,ER,54,True,15,47,5.509708716822104e-06,1.7520255024550124e-08,0.7299183922644484,39
318,ER,54,True,16,18,5.895476217543383e-06,3.940107506927859e-08,0.7236858496395266,38
318,ER,54,True,17,2,5.938099787328177e-06,4.643015749650203e-09,0.7298466566471093,37
318,ER,54,True,18,24,6.325069565549235e-06,5.842360073504693e-08,0.7222886745524545,36
318,ER,54,True,19,40,6.535549831321319e-06,7.877274943446366e-09,0.7085223086391913,35
318,ER,54,True,20,41,7.00248414597926e-06,1.5441443856900605e-07,0.6973595563661161,34
318,ER,54,True,21,21,7.2214585441487955e-06,2.0174241166515117e-08,0.6983206003607794,33
318,ER,54,True,22,5,8.03590485620731e-06,1.6696744364885774e-07,0.7034986898193939,32
318,ER,54,True,23,19,9.106312670481564e-06,7.756264575053962e-08,0.7119921280295886,31
318,ER,54,True,24,22,1.1915956914632098e-05,4.398701603069988e-06,0.713020918230719,30
318,ER,54,True,25,50,7.99070644152966e-06,2.0950418011533856e-07,0.7051199619513816,28
318,ER,54,True,26,46,8.039401354520415e-06,6.910019434425152e-08,0.7088880408011684,27
318,ER,54,True,27,35,8.262111775847458e-06,2.7497352728111935e-08,0.6960298455482138,26
318,ER,54,True,28,52,8.882256018805101e-06,1.3429232847972372e-07,0.6801368504540084,25
318,ER,54,True,29,7,9.396156218755003e-06,1.2015985539903795e-08,0.6676383456952001,24
318,ER,54,True,30,48,1.0075271546172715e-05,3.190296226085465e-07,0.6544348062018713,23
318,ER,54,True,31,33,1.0498820694815336e-05,1.957119222240067e-08,0.6427988147766945,22
318,ER,54,True,32,44,1.1326574023806657e-05,2.4170196710748826e-07,0.6403074493656761,21
318,ER,54,True,33,0,1.237734869941054e-05,3.2608181144144766e-07,0.6169409917189002,20
318,ER,54,True,34,30,1.4321426908270318e-05,4.0463207384711097e-07,0.5869448402692906,19
318,ER,54,True,35,32,1.9097348502472578e-05,5.367298432812362e-06,0.6218990523152975,18
318,ER,54,True,36,45,1.527765174735851e-05,5.992124503251262e-07,0.6169388976982068,16
318,ER,54,True,37,20,1.6683532926498046e-05,6.162275872911849e-07,0.5865080305667038,15
318,ER,54,True,38,49,1.783430462587443e-05,1.5988385548837414e-07,0.5726153541168453,14
318,ER,54,True,39,3,2.0912507608383812e-05,4.365386545579497e-07,0.5185506643863044,13
318,ER,54,True,40,8,2.7722888433112658e-05,7.723087912858695e-06,0.5680274632666829,12
318,ER,54,True,41,31,2.3523549331438964e-05,4.050093593832571e-13,0.5659796549654926,10
318,ER,54,True,42,25,2.8332970932298807e-05,5.555140114577028e-07,0.547262921521849,9
318,ER,54,True,43,16,4.666589833923762e-05,1.249972546502054e-05,0.4308486460974411,8
318,ER,54,True,44,43,3.5416112201036576e-05,0.0,0.8561164474286616,6
318,ER,54,True,45,51,5.8332106492864355e-05,1.6666122691244567e-05,0.7712864461218312,5
318,ER,54,True,46,17,9.999666671156593e-05,4.9997708366444904e-05,0.9999999999999999,3
319,ER,54,True,0,7,4.023279057352447e-06,2.2340619021399277e-08,0.7487929453308696,54
319,ER,54,True,1,18,4.050787594467309e-06,1.5858183100014855e-08,0.7648826968413565,53
319,ER,54,True,2,21,4.121516867461317e-06,4.11993233973007e-08,0.7576404540000173,52
319,ER,54,True,3,36,4.212858439323064e-06,2.100682527927944e-08,0.752707216107795,51
319,ER,54,True,4,49,4.309551786652044e-06,4.12879197497773e-09,0.7567176796634831,50
319,ER,54,True,5,14,4.437694773762324e-06,3.824388838946646e-08,0.7645013792618106,49
319,ER,54,True,6,8,4.508695581884048e-06,1.266033389235588e-09,0.7593846453346901,48
319,ER,54,True,7,37,4.688797003327139e-06,1.644092162411681e-08,0.7516096999041387,47
319,ER,54,True,8,13,4.806417616798342e-06,9.787693877605363e-09,0.753164294537519,46
319,ER,54,True,9,48,5.000074722372183e-06,1.4911846757392766e-08,0.7436337928848209,45
319,ER,54,True,10,51,5.130640105543982e-06,3.30873934917264e-08,0.7331785052407963,44
319,ER,54,True,11,19,5.2149762614916995e-06,6.513937278462834e-08,0.7310867441601178,43
319,ER,54,True,12,11,5.161332732206425e-06,9.680923285237952e-08,0.7402674367362125,42
319,ER,54,True,13,35,5.205230810934047e-06,3.1517899401478644e-08,0.7407766391014052,41
319,ER,54,True,14,12,5.365398441758984e-06,3.952013605257321e-09,0.7396999794150365,40
319,ER,54,True,15,2,5.5680369740462865e-06,1.4820823568406638e-08,0.7373016939791216,39
319,ER,54,True,16,3,5.897982382707667e-06,1.1898052021397376e-07,0.7404642348708594,38
319,ER,54,True,17,4,6.130127878978264e-06,1.6136616176609664e-07,0.7375809136129913,37
319,ER,54,True,18,5,6.367927971373533e-06,3.917687396715053e-08,0.7308909424236538,36
319,ER,54,True,19,23,7.017723856250768e-06,1.6676827674366734e-07,0.7143790333510726,35
319,ER,54,True,20,1,7.937574656113888e-06,3.0766244141222643e-07,0.7274988882855989,34
319,ER,54,True,21,53,9.946315289832697e-06,3.1809576291896846e-06,0.725601730627619,33
319,ER,54,True,22,32,7.207888211180347e-06,4.379545082144887e-08,0.7165890173474633,31
319,ER,54,True,23,50,7.657810670136378e-06,1.3695149270187557e-07,0.7022580797115137,30
319,ER,54,True,24,16,7.790590813794296e-06,9.041800130837885e-08,0.6990432094686173,29
319,ER,54,True,25,0,8.483386927160552e-06,2.3414576388880448e-08,0.6770678898506538,28
319,ER,54,True,26,28,9.04103360666042e-06,2.9389920863653884e-07,0.6612855704040271,27
319,ER,54,True,27,15,9.039339334271368e-06,2.661878290011188e-07,0.6600945526636729,26
319,ER,54,True,28,30,9.380969418715246e-06,1.1548417055973204e-07,0.6406788803120893,25
319,ER,54,True,29,42,9.712098115732815e-06,1.138295075975293e-07,0.6615501514961345,24
319,ER,54,True,30,31,1.1004816211190871e-05,2.442655411272199e-07,0.6353461498163464,23
319,ER,54,True,31,20,1.3223415926799653e-05,2.464194284179655e-07,0.6279939198029201,22
319,ER,54,True,32,10,1.7507376051439927e-05,5.961946882515612e-06,0.6433472129011452,21
319,ER,54,True,33,17,1.2456758758938591e-05,1.7880339264753076e-07,0.6923981670527193,19
319,ER,54,True,34,27,1.4505821190113899e-05,5.987437176058208e-07,0.6444659479063868,18
319,ER,54,True,35,52,1.54895767048302e-05,3.6143371584529405e-07,0.6335264190235639,17
319,ER,54,True,36,39,2.3179791870830968e-05,7.072442894329178e-06,0.5797121287632435,16
319,ER,54,True,37,40,1.7289512263873874e-05,9.49276514616848e-07,0.6134970943689944,14
319,ER,54,True,38,41,2.1025868821578086e-05,2.409742760889344e-08,0.5465595176788669,13
319,ER,54,True,39,43,3.0832961360416355e-05,7.916527863471856e-06,0.5294586620012168,12
319,ER,54,True,40,29,2.654731126783272e-05,1.3571100361264854e-06,0.4729084174733911,10
319,ER,54,True,41,9,4.2499353758440606e-05,1.6388534952782585e-05,0.36189436772972966,9
319,ER,54,True,42,38,3.066624247816119e-05,1.9166017121152734e-06,0.5791360504374575,7
319,ER,54,True,43,6,5.277679559700932e-05,1.5277385870371418e-05,0.4609857324907516,6
319,ER,54,True,44,22,4.444366255729193e-05,0.0,1.0000000000000002,4
319,ER,54,True,45,44,9.999666671134388e-05,4.9997708366000815e-05,0.9999999999999999,3
320,ER,54,False,0,13,2.7665703886681214e-06,9.141694956582569e-09,0.8415685783454375,54
320,ER,54,False,1,41,2.833725946338461e-06,7.0952634878551635e-09,0.8399634774589055,53
320,ER,54,False,2,12,2.892373103913215e-06,9.364915509735283e-10,0.8388188422024679,52
320,ER,54,False,3,24,2.962079446278132e-06,9.717861293445651e-09,0.8369981266277591,51
320,ER,54,False,4,38,3.0114975848594128e-06,3.6842047190788207e-09,0.8333107645375875,50
320,ER,54,False,5,8,3.0676667074347463e-06,1.0747456480331152e-08,0.8320882900710834,49
320,ER,54,False,6,49,3.1508928481915888e-06,6.132380270251758e-09,0.8275696616492579,48
320,ER,54,False,7,43,3.2114725228016283e-06,9.028159997370722e-09,0.8237002056640488,47
320,ER,54,False,8,40,3.2827204954344325e-06,2.4694364331168117e-09,0.8196553065626463,46
320,ER,54,False,9,44,3.3828982781702877e-06,9.748111540197613e-09,0.814751983272799,45
320,ER,54,False,10,28,3.4091345203490775e-06,2.3843357288555467e-09,0.8218303217097258,44
320,ER,54,False,11,16,3.5154735348319477e-06,6.184691647703744e-09,0.8226437782296383,43
320,ER,54,False,12,18,3.649753307799486e-06,1.5548733411918647e-09,0.817396338845381,42
320,ER,54,False,13,27,3.7396651053622776e-06,8.026013298412238e-09,0.814847562553698,41
320,ER,54,False,14,47,3.820425673262129e-06,2.2298613733262584e-08,0.812719616329597,40
320,ER,54,False,15,26,3.9270788608769536e-06,1.7628872805985907e-09,0.8067876898592674,39
320,ER,54,False,16,31,4.044478088105485e-06,7.096526699612582e-09,0.8026270942218529,38
320,ER,54,False,17,3,4.190210930787863e-06,3.0245889126589987e-09,0.8009420423920568,37
320,ER,54,False,18,0,4.455157328053794e-06,5.6984382323932437e-08,0.7939489980052233,36
320,ER,54,False,19,50,4.491344767432182e-06,1.7504008242852365e-08,0.7953952855250004,35
320,ER,54,False,20,37,4.612710381435292e-06,3.6015652793430775e-08,0.8149567588511741,34
320,ER,54,False,21,7,4.7764583308573805e-06,1.2425078410593926e-08,0.8141951142829973,33
320,ER,54,False,22,35,4.918974363055106e-06,3.446683161101305e-09,0.8089567157279012,32
320,ER,54,False,23,19,5.244644559643241e-06,4.9957819769907985e-08,0.801742083226483,31
320,ER,54,False,24,45,5.404155627442009e-06,3.447117069566019e-08,0.794435802098928,30
320,ER,54,False,25,33,5.540269960802036e-06,2.172319757409724e-08,0.7942972931733353,29
320,ER,54,False,26,20,5.784595444757734e-06,1.630680745989821e-08,0.7828002345425076,28
320,ER,54,False,27,23,6.095205296041684e-06,1.3738583715117159e-08,0.7771190376489393,27
320,ER,54,False,28,51,6.35671064053156e-06,9.352783536531462e-08,0.7631965640916416,26
320,ER,54,False,29,39,6.731669100257243e-06,3.733902831370983e-08,0.7435808361020552,25
320,ER,54,False,30,34,7.229756868398773e-06,8.56487504252712e-08,0.7289455694107363,24
320,ER,54,False,31,2,7.669906652685299e-06,8.087527103572967e-08,0.7237956850082683,23
320,ER,54,False,32,25,8.438012457090416e-06,1.2227785994856077e-07,0.7053989723622616,22
320,ER,54,False,33,1,9.330683886421554e-06,2.1846352282750559e-07,0.6938010762374706,21
320,ER,54,False,34,6,1.0829544074164588e-05,2.0888997831480793e-07,0.7297568137574272,20
320,ER,54,False,35,17,1.4753995390526242e-05,5.5981198739951665e-06,0.7404291097633597,19
320,ER,54,False,36,11,1.006437679462735e-05,7.757976272504408e-08,0.7654417294642186,17
320,ER,54,False,37,9,1.1114754486118983e-05,9.259093380897809e-08,0.7436612421205105,16
320,ER,54,False,38,36,1.2266850469733193e-05,5.671660657791122e-07,0.7154880169860636,15
320,ER,54,False,39,5,1.3198652089929652e-05,1.547603228901906e-07,0.6719224129743028,14
320,ER,54,False,40,15,1.4980010402010357e-05,4.628993499622425e-08,0.6268567607595982,13
320,ER,54,False,41,4,1.97418782544867e-05,7.688573635533658e-07,0.5897399821956688,12
320,ER,54,False,42,48,2.7771789595454344e-05,1.0539831634237551e-05,0.6531367020704788,11
320,ER,54,False,43,53,1.9999773523182718e-05,1.011850837895345e-06,0.7147727923404669,9
320,ER,54,False,44,21,2.611083158132743e-05,4.440892098500626e-16,0.6417424305044159,8
320,ER,54,False,45,22,2.799963690502949e-05,4.999700977670329e-07,0.571871878570387,7
320,ER,54,False,46,52,4.999911169711879e-05,1.6666195027714714e-05,0.4763070758643088,6
320,ER,54,False,47,14,3.333283950957e-05,2.220446049250313e-16,1.3333333333333324,4
320,ER,54,False,48,29,4.999906250702235e-05,2.220446049250313e-16,1.4999999999999996,3
320,ER,54,False,49,46,9.999666671134388e-05,2.220446049250313e-16,2.0,2
321,ER,54,True,0,22,2.7739940957616227e-06,2.1259553006913734e-09,0.8461108652673813,54
321,ER,54,True,1,30,2.833130939405848e-06,7.259127299263923e-09,0.8494316291662969,53
321,ER,54,True,2,13,2.9023218879320467e-06,3.4101249601903305e-09,0.8527499355599303,52
321,ER,54,True,3,16,2.962770645931201e-06,7.46924311290087e-09,0.8492016125209102,51
321,ER,54,True,4,29,3.006960854756713e-06,1.7573785759950056e-09,0.8471494421252541,50
321,ER,54,True,5,25,3.0956233475487593e-06,5.513415612945494e-09,0.843429041323605,49
321,ER,54,True,6,6,3.175266613530958e-06,9.801566225320357e-10,0.8407197626576448,48
321,ER,54,True,7,15,3.2452652459769027e-06,3.400379644524776e-09,0.8366028312095809,47
321,ER,54,True,8,5,3.305636609551854e-06,1.1871038374522414e-08,0.8329874097831003,46
321,ER,54,True,9,26,3.3931425553745953e-06,3.6165003214350122e-09,0.8314888681362336,45
321,ER,54,True,10,50,3.49608459926376e-06,2.8624408399124945e-09,0.8271450222325976,44
321,ER,54,True,11,12,3.5570855134725576e-06,1.877481503598233e-09,0.8247235342436314,43
321,ER,54,True,12,17,3.631679092230833e-06,5.480625953069307e-10,0.8231570914364729,42
321,ER,54,True,13,51,3.721900328268468e-06,4.052957747191499e-09,0.8195932873474134,41
321,ER,54,True,14,43,3.827745689410911e-06,1.907768831799217e-08,0.8145835933703527,40
321,ER,54,True,15,24,3.940457045548129e-06,2.386981057256321e-09,0.8088356869494974,39
321,ER,54,True,16,34,4.064639797740632e-06,1.4361215550096063e-09,0.8039370936145516,38
321,ER,54,True,17,10,4.1594548191303815e-06,2.3977980712075464e-09,0.8101826943016733,37
321,ER,54,True,18,40,4.327030266426668e-06,7.545645330786499e-09,0.8050653771705936,36
321,ER,54,True,19,44,4.486864874420071e-06,1.7753319259128375e-08,0.8013754250854231,35
321,ER,54,True,20,41,4.6522299879114826e-06,8.972080522973158e-09,0.7976017398721649,34
321,ER,54,True,21,27,4.868196028962046e-06,1.745700473065881e-08,0.7872528902764072,33
321,ER,54,True,22,2,5.13145672309534e-06,6.532567931039068e-09,0.7756599068670743,32
321,ER,54,True,23,45,5.43345506998083e-06,3.6199936936931465e-08,0.7616036137928658,31
321,ER,54,True,24,38,5.5561239227230885e-06,5.427941429658745e-10,0.7591456286217028,30
321,ER,54,True,25,9,5.933969263405281e-06,5.640811762130937e-08,0.7619141387901485,29
321,ER,54,True,26,21,6.207087067555683e-06,6.639469019020794e-08,0.7605193487574751,28
321,ER,54,True,27,47,6.522762552307881e-06,1.780021996466985e-08,0.7599353591805927,27
321,ER,54,True,28,37,7.126696761283746e-06,7.029249182721742e-09,0.7424846398841232,26
321,ER,54,True,29,32,8.214004158069166e-06,2.3627418865856953e-07,0.7223913433011007,25
321,ER,54,True,30,33,9.373461433259678e-06,2.515014415616079e-07,0.7568196499440668,24
321,ER,54,True,31,52,1.2505429601628038e-05,4.858611662550416e-06,0.7459780827272493,23
321,ER,54,True,32,1,8.139478569257896e-06,1.6078419196041693e-07,0.7650992334005244,21
321,ER,54,True,33,4,8.552811444961783e-06,4.5231259959699344e-08,0.759840237633984,20
321,ER,54,True,34,7,9.180637652983492e-06,6.86231182989161e-10,0.7398976635498782,19
321,ER,54,True,35,35,1.0345883503903863e-05,3.535243131569388e-08,0.7343451938766625,18
321,ER,54,True,36,36,1.1337098239416754e-05,1.9841193310554672e-07,0.7232285978489834,17
321,ER,54,True,37,19,1.2557746495778233e-05,5.237300622074059e-07,0.6918778282803238,16
321,ER,54,True,38,18,1.427765694073102e-05,2.1693997065419524e-07,0.7291387233363114,15
321,ER,54,True,39,11,1.9736789664714927e-05,7.36837102155441e-06,0.7305436683066133,14
321,ER,54,True,40,28,1.4022690436599206e-05,2.926730683361356e-07,0.7534069248349728,12
321,ER,54,True,41,42,1.5489253516354218e-05,2.3140212079830746e-08,0.7115069990674453,11
321,ER,54,True,42,48,1.860524083052706e-05,2.324158975275381e-07,0.668987635933503,10
321,ER,54,True,43,49,2.2916432702912992e-05,1.389222554770697e-07,0.6132109420345395,9
321,ER,54,True,44,3,2.63330204890444e-05,1.2962741990918403e-11,0.6035014761137363,8
321,ER,54,True,45,14,4.2499315283550665e-05,1.4166368174528543e-05,0.5797593520337645,7
321,ER,54,True,46,39,3.3332839509347956e-05,2.7777154060215636e-06,0.9999999999999997,5
321,ER,54,True,47,31,4.999895834534307e-05,2.220446049250313e-16,0.9999999999999998,4
321,ER,54,True,48,20,9.999666671156593e-05,4.9997708366444904e-05,0.9999999999999999,3
322,ER,54,True,0,14,2.7580463620724416e-06,1.2823007655704544e-08,0.8397348176702116,54
322,ER,54,True,1,35,2.7985821193787785e-06,1.6930595814201865e-09,0.8448529374085362,53
322,ER,54,True,2,44,2.848704682367753e-06,5.197793861988487e-09,0.8434081018459325,52
322,ER,54,True,3,49,2.9028290627897135e-06,1.0985453435807813e-08,0.8404754772898733,51
322,ER,54,True,4,11,2.973750788171081e-06,9.641752174438523e-09,0.8359641977411242,50
322,ER,54,True,5,19,3.0521566464214445e-06,1.3211268634627515e-08,0.8314983784045322,49
322,ER,54,True,6,2,3.0952937775108325e-06,1.946198757707407e-11,0.8321766655475431,48
322,ER,54,True,7,20,3.170445510236597e-06,1.0202821920657357e-09,0.8280692276412257,47
322,ER,54,True,8,13,3.2543287129538356e-06,1.014698436385686e-09,0.8251319139177417,46
322,ER,54,True,9,36,3.358578141821056e-06,2.452472669389749e-10,0.8201150910048824,45
322,ER,54,True,10,22,3.460556521339697e-06,6.536288510439192e-09,0.8150766550474479,44
322,ER,54,True,11,50,3.5314137682984637e-06,7.255990808197055e-09,0.8112548885905285,43
322,ER,54,True,12,25,3.6598769344031723e-06,4.313292722990525e-09,0.8055314685039513,42
322,ER,54,True,13,31,3.780151806132004e-06,9.75935243729964e-09,0.7998337138161798,41
322,ER,54,True,14,8,3.889846176496903e-06,3.544257110021931e-09,0.797807744542948,40
322,ER,54,True,15,43,3.9896947975348596e-06,1.1976706737470977e-08,0.794040154284928,39
322,ER,54,True,16,24,4.175846362919344e-06,4.1807608264221585e-08,0.7872533930228278,38
322,ER,54,True,17,21,4.214363660048903e-06,1.2845334684818965e-08,0.791567284941658,37
322,ER,54,True,18,42,4.394927413553518e-06,4.4577191604666666e-08,0.7827664340464011,36
322,ER,54,True,19,53,4.529099621453092e-06,1.4888402177781757e-08,0.7740839537424092,35
322,ER,54,True,20,9,4.67091469646963e-06,8.727739642111487e-10,0.7699102943212363,34
322,ER,54,True,21,33,4.933530436179723e-06,4.5363455769553696e-08,0.7637090890304674,33
322,ER,54,True,22,47,4.994540619085441e-06,2.5097169120691376e-08,0.7622266076794861,32
322,ER,54,True,23,6,5.154589171496582e-06,2.18915833238853e-08,0.7548341016704432,31
322,ER,54,True,24,23,5.345053543659439e-06,4.685433074858025e-08,0.780795896644574,30
322,ER,54,True,25,27,5.618925267625308e-06,6.244181394166048e-08,0.7766051491413436,29
322,ER,54,True,26,5,6.006675992820121e-06,4.060289826579577e-08,0.7617284483891369,28
322,ER,54,True,27,37,6.173513374174711e-06,6.416158426780783e-08,0.7936619975640068,27
322,ER,54,True,28,46,6.444920585768621e-06,4.418432197894617e-08,0.7871386590465803,26
322,ER,54,True,29,29,6.796445465862e-06,8.015080477097314e-08,0.792849588828956,25
322,ER,54,True,30,3,7.318974480807761e-06,1.8339725293969877e-09,0.773744764916941,24
322,ER,54,True,31,15,8.335098360179316e-06,1.0913573356141626e-07,0.7527040055449578,23
322,ER,54,True,32,52,9.720811685709485e-06,1.4417432592228607e-07,0.7527956538236306,22
322,ER,54,True,33,26,1.3382343560963683e-05,5.348382684844388e-06,0.7449404927903214,21
322,ER,54,True,34,7,8.66961042522707e-06,9.751850194028577e-08,0.7585551491082347,19
322,ER,54,True,35,32,9.200520651675426e-06,1.5768776440161503e-07,0.7440280496215869,18
322,ER,54,True,36,4,9.768816960908921e-06,2.3701330398306908e-07,0.7698531926150165,17
322,ER,54,True,37,12,1.0312545292268105e-05,9.170420645077115e-09,0.7537738937203411,16
322,ER,54,True,38,51,1.1996653114465516e-05,2.0382805809848747e-07,0.735714336819171,15
322,ER,54,True,39,30,1.3393098088232414e-05,4.026019727598751e-07,0.7289223202011985,14
322,ER,54,True,40,18,1.5027629094777062e-05,2.0137193457170355e-07,0.6799490974784026,13
322,ER,54,True,41,10,1.9495278415049277e-05,6.512181043305532e-07,0.6539805907391343,12
322,ER,54,True,42,28,2.7516695971896432e-05,8.608151953581888e-06,0.6254345355755964,11
322,ER,54,True,43,1,2.0991831721550724e-05,1.4173289963892444e-07,0.6209836434229665,9
322,ER,54,True,44,17,2.595204332545009e-05,1.6269425355819322e-06,0.5442752349195564,8
322,ER,54,True,45,41,3.666611377695084e-05,1.6665651629832468e-06,0.3596117967977923,7
322,ER,54,True,46,39,9.999666671134388e-05,2.220446049250313e-16,8.19027397632892e-16,6
322,ER,54,True,47,40,4.4443662557069885e-05,0.0,0.9999999999999999,4
322,ER,54,True,48,45,9.999666671134388e-05,4.9997708366000815e-05,0.9999999999999999,3
323,ER,54,True,0,5,2.744291859868575e-06,2.8994318834740795e-08,0.8523967753820701,54
323,ER,54,True,1,40,2.773525977772806e-06,1.9123851391356084e-09,0.8530443497833561,53
323,ER,54,True,2,43,2.8400978803189147e-06,2.293610523729228e-09,0.849308023355125,52
323,ER,54,True,3,33,2.9192386028498163e-06,4.7573257555555415e-09,0.8457368423332646,51
323,ER,54,True,4,4,2.9715639255911697e-06,5.5914305407966935e-09,0.8425969411591954,50
323,ER,54,True,5,12,3.0298866229294674e-06,3.110748547641151e-09,0.84669099928119,49
323,ER,54,True,6,26,3.1163316629445603e-06,6.986377032447422e-10,0.8419598435187143,48
323,ER,54,True,7,24,3.2059771323256214e-06,8.220349401177884e-09,0.8379915016747791,47
323,ER,54,True,8,28,3.2800401956745162e-06,8.132603035448938e-09,0.8354590313569101,46
323,ER,54,True,9,45,3.3783805585274607e-06,2.8010090913355157e-09,0.8318948163953334,45
323,ER,54,True,10,46,3.4505149666408386e-06,4.034287903742495e-09,0.8344857850769304,44
323,ER,54,True,11,49,3.568433448286612e-06,6.899690818684689e-10,0.8299577573123622,43
323,ER,54,True,12,47,3.6531990414978566e-06,5.484143139611319e-09,0.8257522062554601,42
323,ER,54,True,13,34,3.7752021248005363e-06,4.348587046010266e-09,0.821681665000964,41
323,ER,54,True,14,21,3.940187124462646e-06,9.841259362985966e-09,0.8150335061840075,40
